symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,knn_score,swing_trend
WLDUSDT,188,233,1703995200,1704036600,LONG,SL,3.7245,4.005,4.0851,3.61759755,-1.0,-1.1045205231498438,0.10452052314984385,14,2.59,54.53,0.2415349887133187,0.018769616851590874,1.6390677041767547,base,adaptive disabled,1.15,73.3,65,88,70,80,OFF_HOURS,bullish,neutral,FVG,BOS bullish | Vol 2.6x | FVG | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0.5,bear
WLDUSDT,215,222,1704019500,1704026700,LONG,SL,3.797,4.005,4.02482,3.68309,-1.0,-1.0999999999999999,0.09999999999999984,15,2.0,65.33,0.3613445378151272,0.013087290235113305,1.368348901285421,base,adaptive disabled,1.15,75.8,65,100,70,80,LONDON,bullish,neutral,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | RelStrengthRisk:1.15,0,0.6,bear
TRXUSDT,331,378,1704123900,1704167100,LONG,EXPIRED,0.107135,0.10848,0.10970624,0.10584938,0.0,-0.25000000000000244,0.25000000000000244,16,3.87,60.93,0.16384180790959788,0.0017395178317776352,1.0989659723934189,base,adaptive disabled,1.15,75.8,60,79,90,80,NEW_YORK,neutral,bullish,FVG,BOS bullish | Vol 3.9x | FVG | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | NestedOB_1h+2 | QualityRisk:1.15,0,0.65,bear
TRXUSDT,342,386,1704133800,1704174300,LONG,TRAIL,0.107125,0.10848,0.109696,0.1058395,1.1250040514959305,0.8750040514959296,0.25000000000000094,18,1.53,62.64,0.17333333333332954,0.0025730599819222045,1.721055497016298,base,adaptive disabled,1.15,73.0,60,80,80,80,OFF_HOURS,neutral,bullish,OB,BOS bullish | Vol 1.5x | FVG | OB | ChoCH | Engulfing | BullWick | Zone:OB | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:OB+1 | Sess:OFF_HOURS | NestedOB_1h+2 | QualityRisk:1.15,0,0.5,bull
TRXUSDT,349,386,1704140100,1704174300,LONG,TRAIL,0.107125,0.10848,0.109696,0.1058395,1.1260947616571488,0.876094761657148,0.25000000000000094,16,1.6,60.63,0.19626168224299212,0.0018562186009510554,1.4181510124524643,base,adaptive disabled,1.15,73.6,60,83,80,80,DEAD_ZONE,neutral,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | ChoCH | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:DEAD_ZONE | NestedOB_1h+2 | QualityRisk:1.15,0,0.575,bull
TRXUSDT,365,396,1704154500,1704183300,LONG,TRAIL,0.10755,0.10915,0.1101312,0.1062594,1.6330052619706448,1.3830052619706454,0.24999999999999944,15,1.81,63.46,0.20175438596491158,0.002903375133530476,1.9527012400596102,base,adaptive disabled,1.15,79.3,90,74,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.575,bull
TRXUSDT,366,397,1704155400,1704184200,LONG,TRAIL,0.10797,0.10926564,0.11056128,0.10667436,1.2318544984835904,0.9818544984835905,0.24999999999999986,17,2.43,65.82,0.22553191489361638,0.0027779816015485598,1.759115998144085,base,adaptive disabled,1.15,87.9,90,87,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.575,bull
TRXUSDT,367,397,1704156300,1704184200,LONG,TRAIL,0.10797,0.10926564,0.11056128,0.10667436,1.2317971654056927,0.9817971654056928,0.24999999999999986,17,2.82,68.96,0.2661290322580651,0.002496030943829532,1.5794002875137667,base,adaptive disabled,1.15,88.7,90,91,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.8x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.625,range
TRXUSDT,376,396,1704164400,1704183300,LONG,TRAIL,0.107825,0.10915,0.1104128,0.1065311,1.41571926305678,1.16571926305678,0.24999999999999992,16,3.78,49.68,0.15102040816326207,0.0024369426441072125,1.5420112968841277,base,adaptive disabled,1.25,89.1,90,78,100,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 3.8x | FVG | OB | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,range
BCHUSDT,423,428,1704206700,1704212100,SHORT,TRAIL,262.1,255.87242186,249.64484373,268.32757814,0.9316184283926693,0.8053574674984876,0.12626096089418176,14,3.26,29.58,0.4650455927051645,0.010280105130807118,2.0809305116714594,base,adaptive disabled,1.0,85.0,80,90,90,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 3.3x | FVG | ChoCH | Session:NEW_YORK | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0.475,bull
BCHUSDT,426,428,1704209400,1704212100,SHORT,TRAIL,262.1,255.95,254.03796344,266.13101828,1.4352935446697201,1.2402311695122428,0.1950623751574773,15,1.58,33.59,0.3040752351097184,0.008368251225884955,1.6939271616095717,base,adaptive disabled,1.0,83.7,90,96,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.675,bull
BICOUSDT,442,486,1704223800,1704264300,SHORT,SL,0.38395,0.37336951,0.36278902,0.39453049,-1.0,-1.108865468423485,0.10886546842348514,14,2.14,30.79,0.3405017921146959,0.006625251732703252,1.350156563981688,base,adaptive disabled,1.0,75.8,65,100,70,80,DEAD_ZONE,bearish,neutral,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0.525,range
BICOUSDT,443,480,1704224700,1704258900,SHORT,SL,0.38395,0.37578955,0.36762909,0.39211045,-1.0,-1.141150304211165,0.1411503042111651,16,5.71,33.88,0.2187500000000006,0.00680953201115692,1.3877109449478393,base,adaptive disabled,1.0,79.0,65,86,90,80,DEAD_ZONE,bearish,neutral,FVG,BOS bearish | Vol 5.7x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0.5,range
BICOUSDT,448,479,1704229200,1704258000,SHORT,SL,0.3834,0.37691778,0.37043555,0.38988222,-1.0,-1.1774392106407994,0.17743921064079946,16,1.77,37.57,0.19480519480519537,0.0061233035534155175,1.184553072714396,base,adaptive disabled,1.15,78.1,90,83,60,80,DEAD_ZONE,bearish,bearish,OB,BOS bearish | Vol 1.8x | FVG | OB | ChoCH | BearWick | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | BearWick+1 | Zone:OB+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0.55,range
TRXUSDT,499,506,1704275100,1704282300,LONG,SL,0.109445,0.11078,0.11207168,0.10813166,-1.0,-1.2500000000000007,0.2500000000000007,18,2.31,60.87,0.18454935622317709,0.0016993926579002006,0.9751830613726437,base,adaptive disabled,1.25,86.9,90,82,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.575,bear
TRXUSDT,500,506,1704276000,1704282300,LONG,SL,0.109445,0.11078,0.11207168,0.10813166,-1.0,-1.2500000000000007,0.2500000000000007,20,2.1,66.68,0.27203065134099835,0.002090787939785005,1.1997821541254894,base,adaptive disabled,1.25,88.9,90,92,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 20 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.55,bear
TRXUSDT,657,704,1704417300,1704460500,SHORT,EXPIRED,0.10686,0.10412,0.10337,0.10814232,0.0,-0.24999999999999933,0.24999999999999933,16,2.55,37.18,0.19855595667869896,0.002436196759111152,1.1349499260103066,base,adaptive disabled,1.15,87.1,90,83,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.5x | FVG | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0.425,range
TRXUSDT,658,705,1704418200,1704461400,SHORT,EXPIRED,0.106735,0.10412,0.10337,0.10801582,0.0,-0.2499999999999996,0.2499999999999996,17,9.23,32.79,0.39483394833947527,0.00350481369022375,1.571908941525664,base,adaptive disabled,1.0,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 9.2x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.45,range
TRXUSDT,708,720,1704463200,1704474900,SHORT,TRAIL,0.10488,0.10317479,0.10146958,0.10658521,0.8564560243535595,0.671939161327891,0.18451686302566853,14,2.8,30.71,0.5136612021857927,0.004021353510384331,2.123073587818171,base,adaptive disabled,1.0,82.5,90,90,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 2.8x | FVG | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0.525,bull
LTCUSDT,768,769,1704517200,1704519000,SHORT,TRAIL,65.325,64.45935412,63.59370825,66.19064588,1.0104328828775764,0.7840412318250705,0.22639165105250597,15,1.78,35.52,0.40000000000000385,0.003536079300543072,0.7722797192397929,base,adaptive disabled,1.0,76.5,90,90,50,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.8x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.45,range
LTCUSDT,770,773,1704519000,1704522600,SHORT,TRAIL,64.82,63.71426453,62.60852905,65.92573547,1.1632794574519525,0.9874146097773114,0.17586484767464108,17,2.33,32.64,0.40074906367041874,0.007900088339232688,1.7253792932910688,base,adaptive disabled,1.0,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.3x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.5,range
LTCUSDT,771,775,1704519900,1704524400,SHORT,TRAIL,64.82,63.33,63.11,65.91604008,1.143910669329188,0.966490150181751,0.17742051914743706,14,6.37,29.03,0.46712802768166833,0.010816194532761635,2.3622568859587685,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 6.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.375,range
WLDUSDT,771,818,1704519900,1704563100,SHORT,EXPIRED,2.807,2.295,2.2491,2.89121,0.0,-0.09999999999999985,0.09999999999999985,15,4.28,33.02,0.4067278287461786,0.014761035503346254,1.65096504789259,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 4.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.4,range
LTCUSDT,772,775,1704520800,1704524400,SHORT,TRAIL,64.82,63.33,63.11,65.92882293,1.1226535022142896,0.9472783410963647,0.17537516111792492,15,2.71,28.62,0.4210526315789541,0.009888260240874134,2.1595960366102274,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.525,range
WLDUSDT,772,819,1704520800,1704564000,SHORT,EXPIRED,2.807,2.295,2.2491,2.89121,0.0,-0.09999999999999985,0.09999999999999985,14,3.33,31.73,0.3801916932907355,0.016188439137829684,1.810614654401074,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 3.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.45,range
BICOUSDT,904,911,1704639600,1704646800,SHORT,TRAIL,0.3402,0.3303,0.323694,0.3442824,2.6353019188111655,2.3853019188111646,0.25000000000000083,14,1.74,29.98,0.31818181818182256,0.004632144920892385,0.9506796255074044,base,adaptive disabled,1.15,84.1,90,98,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0.575,range
LTCUSDT,906,911,1704641400,1704646800,SHORT,TRAIL,65.285,64.50158,63.71816,66.06842,1.0093315506559712,0.7593315506559734,0.24999999999999786,14,2.6,34.17,0.1711711711711692,0.004455594690265779,1.3960863362854408,base,adaptive disabled,1.0,70.0,60,80,70,80,NEW_YORK,neutral,bearish,FVG,BOS bearish | Vol 2.6x | FVG | ChoCH | BearWick | Session:NEW_YORK | Zone:FVG | MTF 14,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0.55,range
WLDUSDT,931,933,1704663900,1704666600,SHORT,TRAIL,2.723,2.66,2.638,2.77903194,2.2251173615020865,2.0793255149231533,0.14579184657893335,16,2.08,39.62,0.19576719576719812,0.006501701271983489,0.9900646215087288,base,adaptive disabled,1.15,81.1,90,83,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0.5,range
LTCUSDT,933,934,1704665700,1704667500,SHORT,TRAIL,64.895,64.11626,63.19,65.67374,1.2067255954847598,0.9567255954847596,0.2500000000000003,15,10.7,29.59,0.281250000000003,0.006806415089412801,2.330659819567804,base,adaptive disabled,1.0,81.1,90,83,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 10.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0.7,range
BICOUSDT,941,949,1704672900,1704681000,SHORT,TRAIL,0.3252,0.31549307,0.30578614,0.33490693,1.4842922834265406,1.383786768294568,0.1005055151319727,17,2.15,35.31,0.36140350877192934,0.01183549962540499,2.4610442040973837,base,adaptive disabled,1.0,88.5,90,90,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.525,bear
BICOUSDT,950,953,1704681000,1704684600,SHORT,TRAIL,0.316,0.30652,0.29704,0.32548,0.9324036139340611,0.832403613934061,0.10000000000000013,15,3.71,30.92,0.39753086419753114,0.015121077181263523,2.1820371817276256,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 3.7x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0.55,bear
LTCUSDT,1022,1032,1704745800,1704755700,LONG,TRAIL,66.635,68.26608104,69.89716208,65.00391896,1.0066694670368006,0.8841096462200504,0.12255982081675018,14,2.45,64.36,0.32203389830508694,0.006728247906587156,1.2185402492461892,base,adaptive disabled,1.0,75.3,65,98,70,80,DEAD_ZONE,bullish,neutral,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4hN+1 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0.275,bull
BCHUSDT,1037,1074,1704759300,1704793500,LONG,SL,253.275,260.87325,268.4715,245.67675,-1.0,-1.0999999999999999,0.09999999999999991,15,1.78,62.09,0.31863727454909646,0.013320927944747513,1.9848182637681797,base,adaptive disabled,1.15,82.1,90,88,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.625,bull
BCHUSDT,1038,1085,1704760200,1704803400,LONG,EXPIRED,249.75,257.20683922,264.66367844,242.29316078,0.0,-0.1004782291658421,0.1004782291658421,16,2.86,52.56,0.1726618705035959,0.01795348297993299,2.675068964011094,base,adaptive disabled,1.25,84.5,90,70,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.7,bull
LTCUSDT,1204,1216,1704909600,1704921300,LONG,TRAIL,67.255,69.27265,71.2903,65.23735,0.9503805198592871,0.8503805198592865,0.10000000000000055,15,3.06,62.52,0.35840707964601787,0.00788004512915488,1.3563780244127033,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0.425,bear
LTCUSDT,1208,1216,1704913200,1704921300,LONG,TRAIL,67.255,68.75108909,70.24717818,65.75891091,1.2562456788455942,1.121384057737188,0.13486162110840622,15,1.58,60.61,0.34693877551020463,0.00551957282739897,0.9500741638560108,base,adaptive disabled,1.25,78.5,90,100,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.325,bear
LTCUSDT,1217,1220,1704921300,1704924900,LONG,TRAIL,68.005,69.83588428,71.66676856,66.17411572,1.3529297769612894,1.2415000147263977,0.11142976223489169,17,2.45,66.24,0.28747795414462385,0.01749228933811556,2.652864698941379,base,adaptive disabled,1.15,81.3,90,84,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | TrendPairRisk:1.15,0,0.425,bull
LTCUSDT,1218,1220,1704922200,1704924900,LONG,TRAIL,68.005,69.84189254,71.67878509,66.16810746,1.3468690594625123,1.2358037709073089,0.1110652885552035,16,1.51,62.44,0.2807017543859677,0.01812793115576307,2.7323736232999702,base,adaptive disabled,1.15,75.1,90,83,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | TrendPairRisk:1.15,0,0.45,bull
TRXUSDT,1221,1264,1704924900,1704964500,LONG,TRAIL,0.104625,0.10601299,0.10740097,0.10323701,0.9787588359242563,0.7526224804750082,0.22613635544924807,16,2.74,67.04,0.30407523510971496,0.0036849516098266936,1.1905848353389874,base,adaptive disabled,1.25,83.7,90,96,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.7,bull
TRXUSDT,1224,1264,1704927600,1704964500,LONG,TRAIL,0.104625,0.10601208,0.10739916,0.10323792,0.9797264574330491,0.7534417442225636,0.2262847132104855,15,4.18,71.69,0.3314285714285695,0.003513363698408052,1.0787059906710157,base,adaptive disabled,1.25,90.3,90,99,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 4.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0.525,bull
