symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
AAVEUSDT,3248,3285,1709106300,1709140500,LONG,TRAIL,106.16,108.16804457,116.20022287,102.81325904,0.0,-0.03568546279124044,0.03568546279124044,14,1.6,68.3,0.6838905775076064,0.00911290178508154,1.5029055483664584,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.525,bull,0.6992,1.3297,10.0,0.2997,1.863,1.0,0.1771,0.5625,3247,1,5,2.068,-1.0,0,1.5,1
SOLUSDT,3249,3256,1709107200,1709114400,LONG,TRAIL,109.45,111.07165863,117.55829313,106.74723562,1.0814365069582528,0.9917451338473271,0.08969137311092562,14,4.17,70.38,0.451612903225807,0.0060765508279144115,1.3499863737293418,base,adaptive disabled,1.15,80.0,60,100,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 4.2x | FVG | ChoCH | BullWick | Session:LONDON | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,0.65,range,0.0666,1.5046,1.217,0.3458,2.923,1.0,0.5772,1.107421875,3248,0,2,1.839,3.998,0,1.877,0
DOTUSDT,3250,3256,1709108100,1709114400,LONG,TRAIL,8.352,8.4660046,8.922023,8.16199233,0.8442701658626083,0.7515502246097104,0.09271994125289787,17,2.65,62.49,0.4000000000000041,0.00829900989286774,1.6709347967427433,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.6x | FVG | LiqSweep | MACD_Div | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,0.4,bear,0.0895,1.1228,0.0,0.2454,1.457,1.0,0.4735,1.0546875,3249,0,2,1.355,1.689,1,2.133,6
XRPUSDT,3252,3283,1709109900,1709138700,LONG,TRAIL,0.5864,0.59505883,0.62969413,0.57196862,1.0080667301143151,0.9166409621004453,0.09142576801386983,16,2.05,67.78,1.0,0.008569137971197937,1.670981904669234,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | MACD_Div | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,0.425,bear,0.7761,1.3397,0.0,0.1623,1.714,1.0,0.6451,1.125,3252,0,4,1.807,0.583,1,1.603,11
AVAXUSDT,3257,3283,1709114400,1709138700,LONG,TRAIL,40.081,40.80423371,43.69716856,38.87561048,0.9491112348377395,0.8742953778025798,0.07481585703515964,13,2.25,71.28,0.5846242111302306,0.010144252706422106,2.4709761390606633,base,adaptive disabled,1.15,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.475,bull,0.7483,1.0577,0.0,0.1703,1.58,1.0,0.235,1.125,3256,0,1,1.358,-1.0,0,1.109,0
XLMUSDT,3263,3278,1709119800,1709134200,LONG,TRAIL,0.1224,0.12370607,0.12893037,0.12022321,1.1966300590919998,0.9998265089103101,0.19680355018168974,17,1.56,51.43,0.1851851851851867,0.007057656264257098,1.7206565986374098,base,adaptive disabled,1.15,83.9,90,82,80,80,OVERLAP,bullish,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.525,bull,0.8269,1.0719,0.833,0.2183,0.748,1.0,0.1553,1.75,3263,10,2,0.867,2.08,1,3.641,0
LINKUSDT,3274,3278,1709129700,1709134200,LONG,TRAIL,19.627,20.039167,21.687835,18.940055,1.3857501098233034,1.2741429669661601,0.1116071428571432,17,3.73,59.86,0.3285816108339299,0.0368284335207095,7.1543882169087505,base,adaptive disabled,1.25,86.3,90,79,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 3.7x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.5,bull,0.2722,1.1233,0.0,-0.216,1.88,1.0,0.2105,1.953125,3274,0,1,0.193,-1.0,0,1.105,0
AVAXUSDT,3283,3286,1709137800,1709141400,LONG,SL,40.788,41.644548,45.07074,39.36042,-1.5918547471945523,-1.6632833186231237,0.07142857142857148,15,1.94,66.51,0.478478478478477,0.011762847605845353,1.5234568056407676,base,adaptive disabled,1.0,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,0.525,bear,3.4611,0.6935,0.0,0.0363,2.434,-1.0,-0.0076,1.25,3283,0,1,0.977,-1.0,0,0.74,0
AAVEUSDT,3284,3286,1709138700,1709141400,LONG,SL,106.91,109.15511,118.13555,103.16815,-0.77769017999118,-0.8205473228483229,0.042857142857142864,15,1.92,62.25,0.5762711864406779,0.00762727078628784,0.9245465622432849,base,adaptive disabled,1.15,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,0.5,range,2.6431,0.8552,10.0,0.2797,1.953,1.0,0.3864,0.75,3284,1,2,0.961,0.235,1,2.219,4
XLMUSDT,3285,3286,1709139600,1709141400,LONG,SL,0.1235,0.12567197,0.13435986,0.11988005,-1.1049876379508023,-1.1732206245942642,0.06823298664346199,14,1.88,70.56,0.5624999999999992,0.0067036239050935545,1.3675392777563482,base,adaptive disabled,1.0,84.5,90,100,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.425,range,2.8453,0.8287,1.385,0.1858,1.13,1.0,0.5582,1.0,3284,2,1,1.111,-1.0,0,4.306,6
XRPUSDT,3285,3286,1709139600,1709141400,LONG,SL,0.5946,0.6070866,0.657033,0.573789,-0.9874585555715709,-1.0303156984287138,0.04285714285714281,14,1.38,68.4,0.5317073170731699,0.009451162955531122,1.458961102805167,base,adaptive disabled,1.0,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.35,range,3.5126,0.961,5.737,0.1781,1.327,1.0,0.0307,0.75,3283,0,1,1.518,-1.0,0,4.359,2
ETHUSDT,3286,3297,1709140500,1709151300,LONG,SL,3382.35,3453.37935,3737.49675,3263.96775,-1.0282791550253514,-1.0854220121682085,0.05714285714285709,15,1.47,67.22,0.35789473684210554,0.007092263966150367,1.2384039012869346,base,adaptive disabled,1.0,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.575,bull,1.9075,0.6894,1.141,0.0457,1.947,1.0,0.2123,1.0,3283,0,1,0.281,-1.0,0,11.721,0
ADAUSDT,3318,3333,1709169300,1709183700,LONG,TRAIL,0.6437,0.6572177,0.7112885,0.6211705,0.4700142079245378,0.4323467972102522,0.03766741071428557,17,2.13,63.12,0.4016172506738573,0.01124659688390868,1.0973952112669387,base,adaptive disabled,1.25,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.525,range,0.3773,1.1023,0.866,0.2192,1.507,1.0,0.1587,0.6591796875,3318,36,3,1.605,0.295,1,0.942,1
SOLUSDT,3318,3321,1709169300,1709172900,LONG,TRAIL,121.17,123.71457,133.89285,116.92905,0.4239732991155552,0.3938393705441266,0.030133928571428586,15,1.38,67.65,0.48036758563074244,0.024176329412664854,1.7109175558757925,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.575,bull,0.0,1.2969,1.127,0.2898,1.292,1.0,0.2351,0.52734375,3317,0,5,1.873,-1.0,0,0.639,1
BTCUSDT,3332,3523,1709181900,1709354700,LONG,EXPIRED,62167.0,64480.3,66774.00908017,60631.33030661,0.0,-0.01707834909934594,0.01707834909934594,17,3.29,66.35,0.5744913694473481,0.007994953936502373,1.002749809581197,base,adaptive disabled,1.15,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.6,range,1.1415,0.6771,0.0,0.0378,2.387,-1.0,-0.0981,0.2109375,3332,0,1,1.645,0.428,1,0.987,3
XRPUSDT,3332,3339,1709181900,1709189100,LONG,TRAIL,0.5903,0.6026963,0.6522815,0.5696395,0.5093382154581084,0.47719535831525134,0.03214285714285702,14,1.53,66.78,0.46953405017921274,0.008129137244216196,1.063254201104404,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.55,bull,0.0194,1.444,3.97,0.2074,1.721,1.0,0.4595,0.5625,3332,0,4,1.715,0.239,1,1.563,3
LINKUSDT,3335,3341,1709184600,1709190900,LONG,TRAIL,19.812,20.14487449,21.47637246,19.25720918,0.41826260588400055,0.36804435425539583,0.05021825162860474,15,1.35,63.02,0.5008787346221389,0.007932269544406212,1.0298903911818997,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,0.7,bear,0.1081,1.0665,0.0,0.2444,1.437,1.0,0.1047,0.703125,3335,1,3,0.659,7.393,0,0.686,0
AAVEUSDT,3341,3344,1709190000,1709193600,LONG,TRAIL,107.01,108.57739982,114.84699911,104.39766696,2.3785874220640753,2.2249747341504396,0.15361268791363542,15,6.08,62.03,0.2506887052341611,0.008428074893178239,1.0836839507720608,base,adaptive disabled,1.15,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 6.1x | FVG | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.4,bull,0.0421,1.0655,4.789,0.4066,4.924,1.0,0.4505,1.875,3341,0,1,0.486,0.611,1,1.533,3
XRPUSDT,3369,3378,1709215200,1709224200,LONG,TRAIL,0.6015,0.61176797,0.65283985,0.58438672,1.8692891096214552,1.7814187539678343,0.08787035565362102,15,1.68,60.88,0.13868613138686292,0.012905513770153925,1.5903986333965205,base,adaptive disabled,1.15,73.7,90,76,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.375,bull,0.1987,1.8991,1.407,-0.0443,1.148,1.0,0.1265,1.25,3368,0,1,0.277,0.628,1,1.09,0
SOLUSDT,3371,3386,1709217000,1709231400,LONG,SL,131.85,134.61885,145.69425,127.23525,-0.9507557289127238,-1.0043271574841524,0.05357142857142856,15,1.45,66.84,0.2704663212435254,0.01730450752502692,1.5193357606985936,base,adaptive disabled,1.15,82.9,90,92,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,1,0.575,bear,1.1593,0.4767,0.0,0.006,1.045,-1.0,-0.2599,0.9375,3368,0,3,0.997,0.21,1,1.119,0
SUIUSDT,3408,3413,1709250300,1709255700,LONG,TRAIL,1.6704,1.7054784,1.845792,1.611936,0.6846681403236158,0.6310967117521873,0.053571428571428506,15,1.91,54.86,0.1312403499742669,0.016950832079033164,1.3898851382497008,base,adaptive disabled,1.15,79.5,90,75,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.5,range,0.1488,1.1403,0.0,0.0817,1.683,-1.0,-0.1945,0.9375,3408,0,1,0.616,0.143,1,0.93,0
SOLUSDT,3413,3416,1709254800,1709258400,LONG,TRAIL,131.75,134.51675,145.58375,127.13875,0.8518170984291404,0.811638527000569,0.040178571428571445,15,2.92,62.1,0.7419354838709674,0.02488701576605924,1.6151919638281376,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,0.575,bear,0.0304,1.8252,0.0,0.0157,1.781,1.0,0.0869,0.703125,3413,0,1,0.005,0.541,1,0.679,0
SUIUSDT,3434,3509,1709273700,1709342100,LONG,SL,1.7122,1.7481562,1.891981,1.652273,-0.7685131493316876,-0.8086917207602592,0.04017857142857153,14,2.26,64.37,0.5651162790697652,0.01614798717426338,1.371763354986149,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.475,bull,1.2949,0.47,10.0,0.1246,1.994,1.0,0.1131,0.703125,3430,1,2,0.237,0.19,1,2.018,0
ADAUSDT,3445,3453,1709283600,1709291700,LONG,TRAIL,0.6764,0.68841908,0.7364954,0.6563682,1.218631479976084,1.0999217908817442,0.11870968909433974,17,2.17,58.77,0.32283464566929243,0.011303164259900267,1.26878018836219,base,adaptive disabled,1.25,90.1,90,98,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | LiqSweep | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,0.55,bear,0.0349,1.065,0.0,0.0781,1.375,1.0,0.1182,1.7578125,3445,24,2,0.852,1.278,1,0.479,1
LINKUSDT,3446,3507,1709284500,1709340300,LONG,TRAIL,19.919,20.21139509,21.38097544,19.43167485,1.0034950079320903,0.8885364684436196,0.11495853948847083,16,2.65,65.26,0.3114754098360647,0.0059948439277531735,1.046367892359324,base,adaptive disabled,1.15,89.9,90,97,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.6x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.525,bull,0.6874,1.0568,0.673,0.2815,3.628,1.0,0.5463,1.40625,3444,0,1,1.068,4.122,0,0.979,7
XLMUSDT,3448,3501,1709286300,1709334900,LONG,TRAIL,0.1249,0.12638683,0.13233415,0.12242195,2.0083848448380035,1.8067747078351177,0.2016101370028857,17,2.06,65.93,0.48148148148148606,0.003735904609140009,0.7720869531782483,base,adaptive disabled,1.0,78.0,60,90,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | NestedOB_1h+2,0,0,0.55,range,0.4439,1.2779,0.0,0.1537,2.973,1.0,0.3435,2.0,3448,0,2,1.038,0.173,1,1.038,4
AAVEUSDT,3460,3471,1709297100,1709307900,LONG,SL,109.48,110.71657943,115.66289716,107.41903428,-1.910512126324936,-2.0964346752938727,0.1859225489689369,17,1.48,54.04,0.2170542635658913,0.006205718899523327,1.08630108413852,base,adaptive disabled,1.15,81.7,90,86,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | LiqSweep | ChoCH | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,1.3198,0.3316,1.474,0.286,0.966,1.0,0.3524,1.75,3460,1,1,0.586,0.951,1,1.205,0
ADAUSDT,3460,3502,1709297100,1709335800,LONG,TRAIL,0.6863,0.7007123,0.7583615,0.6622795,1.2072681833432828,1.1322681833432828,0.07500000000000001,17,1.9,57.78,0.13913043478260773,0.007227967908129392,0.9528162402663124,base,adaptive disabled,1.15,82.7,90,76,80,80,OVERLAP,bullish,bullish,OB,BOS bullish | Vol 1.9x | FVG | OB | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,0.4496,1.1726,0.178,0.1706,1.167,1.0,0.4596,1.3125,3460,4,1,0.968,3.416,0,0.664,0
XLMUSDT,3481,3492,1709316000,1709326800,LONG,TRAIL,0.1248,0.1257977,0.12978852,0.12313716,0.0,-0.1125784801905175,0.1125784801905175,16,1.95,55.43,0.18918918918919184,0.004262833480929697,0.8888007814843092,base,adaptive disabled,1.15,83.9,90,82,80,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 1.9x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.375,range,0.0601,1.0023,0.0,0.106,1.613,0.0,-0.1188,0.75,3481,25,2,0.302,0.151,1,0.905,1
BTCUSDT,3496,3687,1709329500,1709502300,LONG,EXPIRED,62431.7,63328.64407325,66916.42036626,60936.79321125,0.0,-0.03915275466702576,0.03915275466702576,15,3.13,62.72,0.1869697558448261,0.00807989162979541,1.978027119703655,base,adaptive disabled,1.0,78.9,90,72,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 3.1x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0,0.6,range,0.735,0.6893,0.298,0.2591,1.72,1.0,0.3114,0.46875,3493,2,2,0.616,2.64,1,0.388,0
AAVEUSDT,3502,3514,1709334900,1709346600,LONG,TRAIL,109.7,112.48,113.85,107.20660411,0.9581038020583648,0.8701113573447418,0.087992444713623,15,2.49,63.95,0.5113122171945728,0.003915332250751912,0.7421271866169004,base,adaptive disabled,1.25,82.5,90,90,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.45,bull,0.008,1.036,1.948,0.1649,3.442,1.0,0.4493,1.0,3502,0,2,0.976,0.416,1,0.795,4
ETHUSDT,3508,3542,1709340300,1709371800,LONG,SL,3445.97,3494.0,3570.02492,3404.61836,-0.5847863591383549,-0.6785363591383551,0.0937500000000003,14,1.73,65.16,0.4907529722589139,0.005556393415044137,1.435082731444858,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.625,range,1.6735,0.3088,10.0,0.2239,1.214,1.0,0.429,0.5625,3508,1,1,0.675,0.801,1,1.726,5
XLMUSDT,3509,3515,1709341200,1709347500,LONG,TRAIL,0.1286,0.1313006,0.142103,0.124099,0.497675062187374,0.4574964907588025,0.0401785714285715,16,3.3,66.94,0.44444444444444275,0.008782912044667128,1.829773344102836,base,adaptive disabled,1.15,88.5,90,90,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.45,range,0.2444,1.1849,2.0,0.3417,1.669,1.0,0.2365,0.703125,3509,0,4,1.694,-1.0,0,2.399,0
