symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
ADAUSDT,10804,10816,1781225100,1781236800,LONG,TRAIL,0.1695,0.17152185,0.17960923,0.16613026,0.3800264619010415,0.32343826815315607,0.05658819374788543,14,1.44,57.57,0.15789473684210142,0.007417609580983703,1.111967109678168,base,adaptive disabled,1.15,74.1,90,78,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.4,range,0.2671,1.0387,0.667,-0.1463,1.529,-1.0,-0.2171,0.5625,10801,11,2,0.427,0.427,1,0.855,0
AAVEUSDT,10813,10820,1781233200,1781240400,LONG,TRAIL,64.34,64.81330726,66.70653632,63.55115456,0.27973454267152226,0.15739118476354014,0.12234335790798215,15,1.55,54.09,0.15447154471544658,0.0035668903688259364,0.7180596173753694,base,adaptive disabled,1.15,78.1,90,68,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,0.425,bear,0.1268,1.0564,0.0,-0.0204,1.396,1.0,-0.3178,0.75,10812,2,1,0.381,1.558,1,0.935,1
BTCUSDT,10821,10840,1781240400,1781258400,LONG,TRAIL,63449.4,63906.23568,65733.5784,62688.0072,0.13058814745410588,0.09543189745410595,0.03515624999999993,17,2.4,46.57,0.19927536231884183,0.002908726704253598,1.113777738733743,base,adaptive disabled,1.15,90.1,90,83,100,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 2.4x | FVG | OB | ChoCH | Discount | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Discount+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.4,range,0.834,1.0958,1.96,-0.1305,1.377,1.0,-0.2025,0.2109375,10821,15,3,1.896,0.444,1,0.493,0
SEIUSDT,10822,10835,1781241300,1781253900,LONG,TRAIL,0.04969,0.05016449,0.05206246,0.04889918,0.4374298585943133,0.3667421546920344,0.07068770390227887,16,1.49,52.95,0.17241379310344762,0.004874809324301646,0.9365258701398138,base,adaptive disabled,1.15,80.5,90,80,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.55,bull,0.8852,1.2856,0.0,0.0665,1.38,-1.0,-0.063,0.5625,10821,11,5,0.997,0.359,1,1.276,1
BTCUSDT,10839,10984,1781256600,1781388000,LONG,TRAIL,63723.2,64381.03128298,67012.35641491,62626.81452836,0.31742947082516226,0.26838973854963777,0.0490397322755245,16,2.84,66.32,0.7599316531396839,0.003248072594715599,1.408134870848526,base,adaptive disabled,1.0,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.8x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,0.425,bear,0.6596,1.5533,0.0,-0.0724,2.352,1.0,0.1697,0.421875,10839,0,1,1.383,0.268,1,1.121,4
SOLUSDT,10839,10862,1781256600,1781278200,LONG,TRAIL,67.17,68.09967317,71.81836587,65.62054471,1.1505251345319252,1.0529860180595807,0.09753911647234446,15,2.3,64.81,0.7872340425531851,0.0038217968739391226,1.099015848881354,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,1,0.325,bear,0.5421,1.678,0.0,-0.1628,2.215,1.0,0.0598,1.125,10839,0,1,0.854,0.371,1,0.816,4
ETHUSDT,10841,10984,1781258400,1781388000,LONG,TRAIL,1674.0,1691.15737273,1759.78686365,1645.40437878,0.5069897752567077,0.3899089126224535,0.11708086263425428,16,1.65,65.04,0.7582351163493497,0.0027885592697171322,0.9440740790766489,base,adaptive disabled,1.15,87.5,90,100,80,80,LONDON,bullish,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | ChoCH | Session:LONDON | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,1,0.425,bear,0.7512,1.3638,0.0,-0.0132,2.131,1.0,0.09,1.0,10839,4,1,0.614,0.52,1,1.425,0
BILLUSDT,3604,3633,1781297100,1781324100,LONG,SL,0.07385,0.07540085,0.08160425,0.07126525,-0.6467471467259882,-0.6768810752974168,0.03013392857142861,13,1.8,69.99,0.6888888888888945,0.014864813977659578,1.1703563554927126,base,adaptive disabled,1.15,78.5,90,100,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.525,range,1.2419,0.7222,3.707,0.3465,2.014,1.0,0.4282,0.52734375,3604,0,3,2.82,8.261,0,1.939,5
SEIUSDT,10884,10903,1781297100,1781315100,LONG,TRAIL,0.05139,0.05259,0.05316,0.05041435,1.568461111603372,1.4697000292480191,0.09876108235535269,17,2.55,55.25,0.30201342281878885,0.00661351528626717,0.8200758970717683,base,adaptive disabled,1.15,89.7,90,96,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | Engulfing | Discount | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Discount+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.375,range,0.5432,1.1083,0.0,-0.0485,2.805,1.0,-0.3246,0.9375,10882,4,1,0.415,3.449,0,0.57,0
ADAUSDT,10904,10959,1781315100,1781365500,LONG,TRAIL,0.1723,0.17527646,0.1871823,0.16733923,0.2618267470998399,0.23252119070436095,0.02930555639547891,16,1.67,66.44,0.8260869565217349,0.007354467624760824,0.9690925421976772,base,adaptive disabled,1.25,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | LiqSweep | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,0.4,bear,0.7055,1.1423,0.0,0.1082,1.773,1.0,0.5171,0.421875,10904,0,3,2.357,0.943,1,0.66,4
SEIUSDT,10915,10925,1781325000,1781334900,LONG,TRAIL,0.05365,0.05477665,0.05928325,0.05177225,0.37768928847888167,0.35358214562173884,0.0241071428571428,14,1.4,71.93,0.2976190476190477,0.008932868246102193,1.317846204010487,base,adaptive disabled,1.15,83.5,90,95,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.475,bull,0.1544,1.358,0.535,0.3491,1.225,1.0,0.367,0.421875,10915,0,1,1.682,-1.0,0,1.435,5
ETHUSDT,10926,10960,1781334900,1781366400,LONG,TRAIL,1671.73,1683.766456,1731.91228,1651.66924,1.0446489827991488,0.7165239827991499,0.32812499999999883,14,3.11,66.66,0.8248175182481692,0.0024138467539870454,1.3146629814575306,base,adaptive disabled,1.0,80.0,60,100,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 3.1x | FVG | ChoCH | Session:LONDON | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON,0,1,0.425,bear,0.0085,1.247,0.0,0.0528,1.557,1.0,0.1655,1.96875,10926,22,2,1.586,0.29,1,0.529,1
SEIUSDT,10927,11043,1781335800,1781441100,LONG,SL,0.05475,0.05589975,0.06049875,0.05283375,-1.4163405088062622,-1.496697651663405,0.08035714285714281,17,2.09,61.0,0.19337016574585586,0.013800623095238662,1.6836760209049924,base,adaptive disabled,1.0,87.1,90,83,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.5,range,1.0594,0.3218,0.921,0.2362,1.06,1.0,0.3719,1.40625,10927,2,4,0.959,-1.0,0,0.572,0
BTCUSDT,10960,10984,1781365500,1781388000,LONG,TRAIL,64033.6,64494.64192,66338.8096,63265.1968,0.25199581904953094,0.18949581904953103,0.06249999999999996,14,1.37,66.18,0.15384615384614378,0.0016721661491086537,1.1855713489419644,base,adaptive disabled,1.15,74.1,90,78,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,0.4,bull,0.2387,1.543,0.225,0.1084,1.186,1.0,0.3022,0.375,10959,10,2,0.176,0.023,1,3.319,1
AVAXUSDT,10961,11043,1781366400,1781441100,LONG,SL,6.713,6.7794621,7.04531052,6.60222983,-0.5636670955727492,-0.6318454237273415,0.06817832815459232,14,2.53,70.3,0.5238095238095137,0.005351603173607161,1.6015888770711053,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.45,range,1.0743,0.8727,2.64,0.205,1.986,1.0,0.2376,0.5625,10959,1,2,1.888,6.28,0,2.196,0
ZECUSDT,10964,10981,1781369100,1781385300,SHORT,SL,409.42,402.0229619,372.4348095,421.74839683,-1.8301244120481515,-1.933904126283713,0.10377971423556154,17,2.06,39.79,0.18355640535372716,0.012476958316266419,2.1462456497844045,base,adaptive disabled,1.15,78.9,90,72,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 2.1x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,0.55,range,1.1997,0.4853,2.246,-0.1203,1.164,1.0,-0.2002,1.5625,10964,1,2,0.908,0.015,1,1.419,1
AAVEUSDT,10984,11050,1781387100,1781447400,LONG,SL,67.01,67.95528873,71.73644367,65.43451878,-0.6033870717925832,-0.6512367376870456,0.04784966589446238,20,1.72,63.55,0.4603174603174551,0.007955397684637834,1.7759099431365701,base,adaptive disabled,1.25,81.5,90,100,60,80,DEAD_ZONE,bullish,bullish,OB,BOS bullish | Vol 1.7x | FVG | OB | LiqSweep | ChoCH | Engulfing | StrongTrend1h | Zone:OB | 💎PREMIUM | MTF 20 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:DEAD_ZONE | Strong1h+1 | 💎Premium+3 | QualityRisk:1.15 | RelStrengthRisk:1.25,1,0,0.375,bull,1.1044,0.7405,4.579,0.101,1.921,1.0,0.1461,0.5625,10984,29,1,1.55,0.179,1,0.954,0
XRPUSDT,10985,11043,1781388000,1781441100,LONG,SL,1.151,1.15938234,1.19291172,1.13702943,-0.7515799283780057,-0.8751611423155891,0.12358121393758341,14,1.56,54.02,0.17647058823529718,0.0060781604268293895,2.3198312297757346,base,adaptive disabled,1.15,78.7,90,71,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.525,range,1.0737,0.5965,3.0,0.141,1.243,1.0,0.0038,0.75,10985,1,2,0.252,0.252,1,0.756,0
SOLUSDT,10986,11050,1781388900,1781447400,LONG,SL,69.16,70.15619557,74.14097787,67.49967404,-0.7317840166758594,-0.7786452968548431,0.046861280178983805,16,2.1,66.16,0.4339622641509488,0.008673604220743402,2.5621072641660882,base,adaptive disabled,1.15,88.5,90,90,90,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.475,bull,1.3612,0.01,1.971,0.1153,1.523,-1.0,-0.0605,0.5625,10985,1,2,2.17,-1.0,0,0.999,1
LABUSDT,11017,11019,1781416800,1781419500,LONG,TRAIL,9.794,9.999674,10.82237,9.45121,0.7571877022614286,0.7101034388685715,0.04708426339285703,15,2.13,60.13,0.3414634146341474,0.031215783162741387,3.4491604172657864,base,adaptive disabled,1.0,86.5,90,80,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.75,range,0.1167,1.1231,9.838,-0.0999,1.584,1.0,0.1956,0.823974609375,11017,2,5,1.93,2.818,0,1.81,0
HYPEUSDT,11035,11080,1781433000,1781474400,LONG,TRAIL,61.06,62.16422419,66.58112094,59.21962635,1.0642916971258773,1.014524629443725,0.04976706768215238,15,1.56,64.97,0.6018099547511322,0.009765117662772682,1.8009244271433706,base,adaptive disabled,1.15,76.5,90,90,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | LiqSweep | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.575,bull,0.8151,1.938,0.0,0.1405,1.261,1.0,0.3492,0.75,11035,0,3,1.641,2.831,0,0.856,2
TAOUSDT,11060,11079,1781455500,1781473500,LONG,TRAIL,264.7,270.2587,292.4935,255.4355,1.0543384041739499,0.987374118459664,0.06696428571428573,17,1.6,50.19,0.46753246753246575,0.012800088805171467,1.082226863173128,base,adaptive disabled,1.25,84.5,90,100,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | LiqSweep | MACD_Div | ChoCH | Discount | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Discount+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.5,range,0.5721,1.2773,0.0,0.0211,1.153,1.0,-0.074,1.171875,11060,1,1,0.124,3.616,0,0.742,0
SEIUSDT,11080,11135,1781473500,1781523900,LONG,TRAIL,0.0546,0.0557466,0.060333,0.052689,0.3457705319175057,0.3156366033460772,0.030133928571428527,13,1.36,71.19,0.6950672645739862,0.011564584296008864,2.5779385874705834,base,adaptive disabled,1.0,76.5,90,90,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,0,0.35,range,0.1413,1.0727,0.0,0.0198,1.059,1.0,0.1154,0.52734375,11080,0,2,1.946,1.402,1,1.86,0
BILLUSDT,3802,3857,1781475300,1781525700,LONG,TRAIL,0.07344,0.07498224,0.0811512,0.0708696,1.1517078668121359,1.0579578668121357,0.09374999999999999,14,1.3,55.96,0.3311258278145704,0.01265087975301981,1.0372315758226907,base,adaptive disabled,1.15,70.8,60,99,60,80,DEAD_ZONE,neutral,bullish,OB,BOS bullish | Vol 1.3x | FVG | OB | ChoCH | Discount | Zone:OB | MTF 14 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Discount+1 | Zone:OB+1 | Sess:DEAD_ZONE | QualityRisk:1.15,0,0,0.6,range,0.7431,1.3292,0.0,-0.0436,1.025,1.0,-0.0193,1.640625,3801,29,2,0.808,0.051,1,1.295,0
TAOUSDT,11099,11115,1781490600,1781505900,LONG,TRAIL,279.9,285.7779,309.2895,270.1035,0.7085557476988037,0.6415914619845178,0.06696428571428584,14,1.64,67.58,0.5769230769230782,0.020059027162681962,1.8604747693394608,base,adaptive disabled,1.15,82.5,90,90,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.525,bull,0.8268,1.6502,0.0,0.0339,1.235,1.0,0.2156,1.171875,11099,0,2,1.121,0.443,1,1.095,0
BTCUSDT,11104,11135,1781495100,1781523900,LONG,TRAIL,65787.7,66264.08080208,68169.6040104,64993.73199653,0.167826810272127,0.12121840654770881,0.04660840372441819,15,1.88,65.79,0.401271933185197,0.002549113754103159,0.8976835935785777,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,0.3989,1.2223,0.0,0.1581,2.029,1.0,0.1856,0.28125,11104,0,1,0.61,-1.0,0,0.952,4
LINKUSDT,11105,11133,1781496000,1781522100,LONG,TRAIL,8.178,8.25574078,8.5667039,8.04843203,1.2319931430471271,1.1136479223880398,0.11834522065908722,14,1.65,61.7,0.1333333333333386,0.0029285689175060827,0.7645517254066768,base,adaptive disabled,1.0,71.7,90,66,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.425,range,0.2393,2.0324,0.49,0.2579,2.737,1.0,0.0228,0.9375,11105,3,2,0.301,0.82,1,0.602,0
SEIUSDT,11122,11140,1781511300,1781528400,LONG,TRAIL,0.05519,0.05587686,0.05862432,0.05404523,0.3460706417582721,0.29183376448161413,0.05423687727665804,16,1.38,64.79,0.6562499999999951,0.0052446319542030625,1.0378752039530699,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.35,range,0.5329,1.0628,0.0,0.1919,1.404,1.0,0.1682,0.5625,11122,0,4,1.966,0.983,1,0.948,2
XLMUSDT,11131,11133,1781519400,1781522100,LONG,TRAIL,0.19126,0.19382572,0.20408861,0.1869838,0.6580875354174558,0.5239076560853388,0.13417987933211706,15,2.27,67.16,0.5835051546391725,0.007397011101196472,1.1179466863020102,base,adaptive disabled,1.25,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.45,range,0.1216,1.6487,3.494,0.1309,1.882,1.0,0.2034,1.5,11131,0,1,0.752,0.033,1,3.971,4
ADAUSDT,11135,11140,1781523000,1781528400,LONG,TRAIL,0.1835,0.18651072,0.19855362,0.17848213,0.8641914091070309,0.8101945501310112,0.05399685897601963,15,1.49,62.47,0.3623188405797125,0.010143144330149885,1.5273884845603238,base,adaptive disabled,1.15,84.5,90,100,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.5,range,0.0399,1.86,10.0,0.1851,1.032,1.0,0.42,0.73828125,11135,0,3,1.442,2.428,0,1.442,0
AVAXUSDT,11135,11143,1781523000,1781531100,LONG,TRAIL,6.882,6.99267942,7.4353971,6.6975343,0.748628888262143,0.6568168501705085,0.09181203809163456,15,1.54,66.05,0.413533834586466,0.010436023836977342,2.3488010982771343,base,adaptive disabled,1.15,82.5,90,90,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | RelStrengthRisk:1.15,0,1,0.45,bear,0.0651,1.1294,10.0,0.3932,0.973,1.0,0.5781,1.23046875,11135,0,3,2.444,2.002,1,0.806,0
LINKUSDT,11136,11143,1781523900,1781531100,LONG,TRAIL,8.292,8.40319865,8.84799327,8.10666891,1.801187199668228,1.6635545057284253,0.13763269393980251,15,1.97,58.25,0.25925925925926185,0.011472160955798895,2.8551775130643953,base,adaptive disabled,1.15,80.7,90,81,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.45,range,0.0863,2.0234,10.0,0.2739,1.357,1.0,0.3393,1.5380859375,11136,3,5,1.635,-1.0,0,0.724,0
