ts,hour_utc,coin,spread,cost54,cost109
1789348312,1,BTC,0.000001,0.000001,0.000001
1789348312,1,ETH,0.000068,0.000034,0.000034
1789348312,1,SOL,0.000100,0.000050,0.000050
1789348312,1,ADA,0.000490,0.000531,0.000633
1789348312,1,LINK,0.000355,0.000177,0.000177
1789348312,1,AVAX,0.000136,0.000068,0.000139
1789348312,1,XRP,0.000223,0.000111,0.000111
1789348312,1,DOT,0.001087,0.000951,0.001194
1789348312,1,XLM,0.003022,0.001633,0.001851
1789348312,1,SUI,0.000568,0.000404,0.000415
1789348312,1,HYPE,0.000321,0.000160,0.000167
1789348312,1,ZEC,0.000263,0.000131,0.000131
1789348312,1,AAVE,0.000559,0.001195,0.001378
1789348312,1,TAO,0.000429,0.000215,0.000215
1789348312,1,NEAR,0.000867,0.000433,0.000433
1789348312,1,BILL,0.007067,0.004189,0.004254
1789348923,1,BTC,0.000001,0.000001,0.000001
1789348923,1,ETH,0.000069,0.000034,0.000034
1789348923,1,SOL,0.000101,0.000050,0.000050
1789348923,1,ADA,0.000984,0.000492,0.000492
1789348923,1,LINK,0.000089,0.000115,0.000124
1789348923,1,AVAX,0.000685,0.000342,0.000387
1789348923,1,XRP,0.000224,0.000112,0.000148
1789348923,1,DOT,0.000397,0.000281,0.000290
1789348923,1,XLM,0.002979,0.001565,0.001584
1789348923,1,SUI,0.000286,0.000264,0.000275
1789348923,1,HYPE,0.000206,0.000123,0.000170
1789348923,1,ZEC,0.000358,0.000193,0.000219
1789348923,1,AAVE,0.000643,0.000656,0.001095
1789348923,1,TAO,0.000862,0.000431,0.000431
1789348923,1,NEAR,0.000436,0.000218,0.000218
1789348923,1,BILL,0.006294,0.003804,0.003869
1789349533,1,BTC,0.000001,0.000001,0.000001
1789349533,1,ETH,0.000069,0.000034,0.000034
1789349533,1,SOL,0.000201,0.000101,0.000101
1789349533,1,ADA,0.000983,0.000491,0.000491
1789349533,1,LINK,0.000267,0.000204,0.000213
1789349533,1,AVAX,0.000684,0.000342,0.000414
1789349533,1,XRP,0.000224,0.000112,0.000112
1789349533,1,DOT,0.000793,0.000479,0.000487
1789349533,1,XLM,0.003206,0.001640,0.001650
1789349533,1,SUI,0.000285,0.000413,0.000420
1789349533,1,HYPE,0.000154,0.000095,0.000143
1789349533,1,ZEC,0.000170,0.000085,0.000085
1789349533,1,AAVE,0.001284,0.000704,0.000713
1789349533,1,TAO,0.000430,0.000215,0.000215
1789349533,1,NEAR,0.000435,0.000598,0.000626
1789349533,1,BILL,0.004717,0.003015,0.003080
1789350144,1,BTC,0.000001,0.000001,0.000001
1789350144,1,ETH,0.000109,0.000054,0.000054
1789350144,1,SOL,0.000100,0.000050,0.000050
1789350144,1,ADA,0.000980,0.000490,0.000490
1789350144,1,LINK,0.000266,0.000203,0.000213
1789350144,1,AVAX,0.000682,0.000341,0.000341
1789350144,1,XRP,0.000223,0.000112,0.000130
1789350144,1,DOT,0.000693,0.000429,0.000437
1789350144,1,XLM,0.001910,0.001570,0.001798
1789350144,1,SUI,0.000427,0.000213,0.000213
1789350144,1,HYPE,0.000308,0.000159,0.000183
1789350144,1,ZEC,0.000573,0.000302,0.000342
1789350144,1,AAVE,0.001363,0.000876,0.001226
1789350144,1,TAO,0.000857,0.000428,0.000428
1789350144,1,NEAR,0.000431,0.000610,0.000629
1789350144,1,BILL,0.003130,0.002218,0.002808
1789350755,1,BTC,0.000001,0.000001,0.000001
1789350755,1,ETH,0.000085,0.000042,0.000042
1789350755,1,SOL,0.000100,0.000050,0.000050
1789350755,1,ADA,0.000490,0.000245,0.000304
1789350755,1,LINK,0.000355,0.000248,0.000257
1789350755,1,AVAX,0.000136,0.000068,0.000113
1789350755,1,XRP,0.000223,0.000162,0.000174
1789350755,1,DOT,0.000495,0.001362,0.001598
1789350755,1,XLM,0.002304,0.001752,0.002073
1789350755,1,SUI,0.000427,0.000213,0.000213
1789350755,1,HYPE,0.000257,0.000130,0.000152
1789350755,1,ZEC,0.000383,0.000240,0.000373
1789350755,1,AAVE,0.001524,0.000890,0.001180
1789350755,1,TAO,0.000427,0.000214,0.000214
1789350755,1,NEAR,0.000430,0.000215,0.000215
1789350755,1,BILL,0.003127,0.003892,0.004295
1789351366,2,BTC,0.000001,0.000001,0.000001
1789351366,2,ETH,0.000116,0.000058,0.000058
1789351366,2,SOL,0.000200,0.000100,0.000100
1789351366,2,ADA,0.000488,0.000244,0.000244
1789351366,2,LINK,0.000354,0.000177,0.000177
1789351366,2,AVAX,0.000408,0.000204,0.000248
1789351366,2,XRP,0.000074,0.000048,0.000117
1789351366,2,DOT,0.000592,0.000378,0.000389
1789351366,2,XLM,0.003301,0.001725,0.001744
1789351366,2,SUI,0.000425,0.000263,0.000309
1789351366,2,HYPE,0.000013,0.000093,0.000198
1789351366,2,ZEC,0.000037,0.000019,0.000019
1789351366,2,AAVE,0.001280,0.000702,0.000711
1789351366,2,TAO,0.000426,0.000546,0.000593
1789351366,2,NEAR,0.000859,0.000430,0.000430
1789351366,2,BILL,0.004677,0.002988,0.003053
1789351976,2,BTC,0.000001,0.000001,0.000001
1789351976,2,ETH,0.000004,0.000002,0.000002
1789351976,2,SOL,0.000100,0.000050,0.000050
1789351976,2,ADA,0.000484,0.000242,0.000242
1789351976,2,LINK,0.000353,0.000316,0.000335
1789351976,2,AVAX,0.000135,0.000418,0.000446
1789351976,2,XRP,0.000148,0.000142,0.000182
1789351976,2,DOT,0.001474,0.000924,0.001028
1789351976,2,XLM,0.003397,0.001736,0.001745
1789351976,2,SUI,0.000563,0.000282,0.000282
1789351976,2,HYPE,0.000217,0.000116,0.000125
1789351976,2,ZEC,0.000536,0.000268,0.000268
1789351976,2,AAVE,0.000875,0.001210,0.001542
1789351976,2,TAO,0.000847,0.000424,0.000424
1789351976,2,NEAR,0.000854,0.000427,0.000427
1789351976,2,BILL,0.005437,0.003365,0.003431
1789352587,2,BTC,0.000001,0.000001,0.000001
1789352587,2,ETH,0.000076,0.000038,0.000038
1789352587,2,SOL,0.000199,0.000099,0.000099
1789352587,2,ADA,0.000483,0.000242,0.000422
1789352587,2,LINK,0.000353,0.000176,0.000176
1789352587,2,AVAX,0.000135,0.000067,0.000101
1789352587,2,XRP,0.000147,0.000108,0.000140
1789352587,2,DOT,0.001572,0.000868,0.000876
1789352587,2,XLM,0.002114,0.001213,0.001499
1789352587,2,SUI,0.000421,0.000211,0.000211
1789352587,2,HYPE,0.000013,0.000006,0.000071
1789352587,2,ZEC,0.000304,0.000152,0.000152
1789352587,2,AAVE,0.001589,0.001061,0.001511
1789352587,2,TAO,0.000424,0.000212,0.000212
1789352587,2,NEAR,0.000426,0.000213,0.000213
1789352587,2,BILL,0.003868,0.004062,0.004550
1789353197,2,BTC,0.000001,0.000001,0.000001
1789353197,2,ETH,0.000076,0.000038,0.000038
1789353197,2,SOL,0.000099,0.000050,0.000050
1789353197,2,ADA,0.000481,0.000241,0.000241
1789353197,2,LINK,0.000352,0.000176,0.000176
1789353197,2,AVAX,0.000539,0.000270,0.000313
1789353197,2,XRP,0.000220,0.000164,0.000211
1789353197,2,DOT,0.000489,0.000326,0.000334
1789353197,2,XLM,0.002600,0.001649,0.001870
1789353197,2,SUI,0.000420,0.000210,0.000210
1789353197,2,HYPE,0.000316,0.000158,0.000171
1789353197,2,ZEC,0.000119,0.000059,0.000059
1789353197,2,AAVE,0.001031,0.000576,0.000586
1789353197,2,TAO,0.000423,0.000542,0.000589
1789353197,2,NEAR,0.000425,0.000213,0.000213
1789353197,2,BILL,0.004630,0.002315,0.002315
1789353808,2,BTC,0.000001,0.000001,0.000001
1789353808,2,ETH,0.000068,0.000045,0.000047
1789353808,2,SOL,0.000099,0.000050,0.000050
1789353808,2,ADA,0.000483,0.000241,0.000241
1789353808,2,LINK,0.000177,0.000088,0.000088
1789353808,2,AVAX,0.000405,0.000203,0.000246
1789353808,2,XRP,0.000147,0.000074,0.000092
1789353808,2,DOT,0.000098,0.000750,0.000840
1789353808,2,XLM,0.003276,0.001675,0.001684
1789353808,2,SUI,0.000140,0.000070,0.000097
1789353808,2,HYPE,0.000013,0.000013,0.000035
1789353808,2,ZEC,0.000646,0.000331,0.000387
1789353808,2,AAVE,0.001033,0.000578,0.000587
1789353808,2,TAO,0.000847,0.000424,0.000424
1789353808,2,NEAR,0.000426,0.000213,0.000213
1789353808,2,BILL,0.001541,0.000770,0.002076
1789354419,2,BTC,0.000001,0.000001,0.000001
1789354419,2,ETH,0.000124,0.000062,0.000062
1789354419,2,SOL,0.000099,0.000050,0.000050
1789354419,2,ADA,0.000481,0.000241,0.000241
1789354419,2,LINK,0.000440,0.000220,0.000220
1789354419,2,AVAX,0.000809,0.000404,0.000448
1789354419,2,XRP,0.000146,0.000115,0.000131
1789354419,2,DOT,0.000488,0.000939,0.001031
1789354419,2,XLM,0.001825,0.001261,0.001493
1789354419,2,SUI,0.000280,0.000140,0.000140
1789354419,2,HYPE,0.000013,0.000006,0.000042
1789354419,2,ZEC,0.000009,0.000010,0.000012
1789354419,2,AAVE,0.001346,0.000734,0.000743
1789354419,2,TAO,0.000423,0.000542,0.000589
1789354419,2,NEAR,0.000423,0.000212,0.000212
1789354419,2,BILL,0.006149,0.003713,0.003779
1789355030,3,BTC,0.000001,0.000001,0.000001
1789355030,3,ETH,0.000068,0.000034,0.000034
1789355030,3,SOL,0.000099,0.000062,0.000106
1789355030,3,ADA,0.000483,0.000241,0.000241
1789355030,3,LINK,0.000176,0.000157,0.000167
1789355030,3,AVAX,0.000540,0.000270,0.000313
1789355030,3,XRP,0.000219,0.000110,0.000110
1789355030,3,DOT,0.000490,0.000328,0.000335
1789355030,3,XLM,0.002379,0.001410,0.001467
1789355030,3,SUI,0.000280,0.000140,0.000140
1789355030,3,HYPE,0.000366,0.000183,0.000200
1789355030,3,ZEC,0.000018,0.000009,0.000009
1789355030,3,AAVE,0.001510,0.000816,0.000825
1789355030,3,TAO,0.000847,0.000424,0.000424
1789355030,3,NEAR,0.000423,0.000211,0.000211
1789355030,3,BILL,0.006883,0.004095,0.004151
1789355641,3,BTC,0.000001,0.000001,0.000001
1789355641,3,ETH,0.000004,0.000002,0.000002
1789355641,3,SOL,0.000198,0.000099,0.000099
1789355641,3,ADA,0.000480,0.000240,0.000240
1789355641,3,LINK,0.000350,0.000244,0.000253
1789355641,3,AVAX,0.000673,0.000336,0.000379
1789355641,3,XRP,0.000218,0.000128,0.000190
1789355641,3,DOT,0.000783,0.000473,0.000481
1789355641,3,XLM,0.000937,0.001325,0.001671
1789355641,3,SUI,0.000279,0.000237,0.000329
1789355641,3,HYPE,0.000289,0.000146,0.000151
1789355641,3,ZEC,0.000297,0.000149,0.000149
1789355641,3,AAVE,0.000555,0.000419,0.000855
1789355641,3,TAO,0.000846,0.000423,0.000423
1789355641,3,NEAR,0.000840,0.000420,0.000420
1789355641,3,BILL,0.006883,0.004095,0.004151
1789356251,3,BTC,0.000001,0.000001,0.000001
1789356251,3,ETH,0.000091,0.000046,0.000046
1789356251,3,SOL,0.000099,0.000049,0.000049
1789356251,3,ADA,0.000481,0.000241,0.000241
1789356251,3,LINK,0.000351,0.000245,0.000254
1789356251,3,AVAX,0.000404,0.000202,0.000245
1789356251,3,XRP,0.000073,0.000036,0.000036
1789356251,3,DOT,0.000982,0.000572,0.000581
1789356251,3,XLM,0.002870,0.001471,0.001481
1789356251,3,SUI,0.000418,0.000209,0.000209
1789356251,3,HYPE,0.000176,0.000091,0.000113
1789356251,3,ZEC,0.000451,0.000233,0.000252
1789356251,3,AAVE,0.000238,0.001663,0.002045
1789356251,3,TAO,0.000849,0.000425,0.000425
1789356251,3,NEAR,0.000839,0.000419,0.000419
1789356251,3,BILL,0.005366,0.003993,0.004106
1789356861,3,BTC,0.000001,0.000001,0.000001
1789356861,3,ETH,0.000068,0.000034,0.000034
1789356861,3,SOL,0.000099,0.000050,0.000050
1789356861,3,ADA,0.000483,0.000241,0.000241
1789356861,3,LINK,0.000352,0.000176,0.000176
1789356861,3,AVAX,0.000135,0.000301,0.000354
1789356861,3,XRP,0.000218,0.000109,0.000109
1789356861,3,DOT,0.000394,0.000197,0.000223
1789356861,3,XLM,0.003084,0.001578,0.001588
1789356861,3,SUI,0.000420,0.000327,0.000339
1789356861,3,HYPE,0.000188,0.000099,0.000115
1789356861,3,ZEC,0.000271,0.000152,0.000189
1789356861,3,AAVE,0.001193,0.000657,0.000667
1789356861,3,TAO,0.000425,0.000212,0.000212
1789356861,3,NEAR,0.000842,0.000421,0.000421
1789356861,3,BILL,0.006947,0.004757,0.004888
1789357471,3,BTC,0.000001,0.000001,0.000001
1789357471,3,ETH,0.000004,0.000136,0.000147
1789357471,3,SOL,0.000199,0.000099,0.000099
1789357471,3,ADA,0.000483,0.000484,0.000606
1789357471,3,LINK,0.000264,0.000202,0.000211
1789357471,3,AVAX,0.000135,0.000068,0.000102
1789357471,3,XRP,0.000073,0.000104,0.000144
1789357471,3,DOT,0.000691,0.000345,0.000345
1789357471,3,XLM,0.002924,0.001535,0.001554
1789357471,3,SUI,0.000280,0.000140,0.000140
1789357471,3,HYPE,0.000100,0.000062,0.000091
1789357471,3,ZEC,0.000525,0.000271,0.000290
1789357471,3,AAVE,0.000080,0.001142,0.001497
1789357471,3,TAO,0.000850,0.000425,0.000425
1789357471,3,NEAR,0.000421,0.000210,0.000210
1789357471,3,BILL,0.005395,0.003338,0.003404
1789358082,3,BTC,0.000001,0.000001,0.000001
1789358082,3,ETH,0.000028,0.000069,0.000079
1789358082,3,SOL,0.000099,0.000050,0.000050
1789358082,3,ADA,0.000483,0.000465,0.000596
1789358082,3,LINK,0.000176,0.000088,0.000088
1789358082,3,AVAX,0.000676,0.000338,0.000381
1789358082,3,XRP,0.000219,0.000109,0.000132
1789358082,3,DOT,0.000689,0.000345,0.000362
1789358082,3,XLM,0.000714,0.001032,0.001246
1789358082,3,SUI,0.000419,0.000210,0.000210
1789358082,3,HYPE,0.000013,0.000134,0.000174
1789358082,3,ZEC,0.000242,0.000123,0.000126
1789358082,3,AAVE,0.001352,0.000737,0.000746
1789358082,3,TAO,0.000424,0.000212,0.000212
1789358082,3,NEAR,0.000420,0.000210,0.000210
1789358082,3,BILL,0.004619,0.002968,0.003024
1789358692,4,BTC,0.000001,0.000001,0.000001
1789358692,4,ETH,0.000004,0.000026,0.000072
1789358692,4,SOL,0.000099,0.000050,0.000064
1789358692,4,ADA,0.000484,0.000242,0.000242
1789358692,4,LINK,0.000264,0.000201,0.000211
1789358692,4,AVAX,0.000135,0.000418,0.000480
1789358692,4,XRP,0.000073,0.000265,0.000298
1789358692,4,DOT,0.000296,0.000148,0.000166
1789358692,4,XLM,0.002365,0.001652,0.001804
1789358692,4,SUI,0.000280,0.000278,0.000279
1789358692,4,HYPE,0.000312,0.000156,0.000174
1789358692,4,ZEC,0.000288,0.000166,0.000222
1789358692,4,AAVE,0.000796,0.000459,0.000468
1789358692,4,TAO,0.000425,0.000212,0.000212
1789358692,4,NEAR,0.000839,0.000419,0.000419
1789358692,4,BILL,0.005391,0.003335,0.003401
1789359304,4,BTC,0.000001,0.000001,0.000001
1789359304,4,ETH,0.000028,0.000043,0.000099
1789359304,4,SOL,0.000198,0.000099,0.000099
1789359304,4,ADA,0.000483,0.000242,0.000242
1789359304,4,LINK,0.000176,0.000157,0.000167
1789359304,4,AVAX,0.000541,0.000271,0.000314
1789359304,4,XRP,0.000146,0.000114,0.000130
1789359304,4,DOT,0.000589,0.000295,0.000295
1789359304,4,XLM,0.003079,0.001613,0.001631
1789359304,4,SUI,0.000419,0.000209,0.000209
1789359304,4,HYPE,0.000125,0.000072,0.000100
1789359304,4,ZEC,0.000472,0.000244,0.000262
1789359304,4,AAVE,0.001189,0.000655,0.000665
1789359304,4,TAO,0.000847,0.000424,0.000424
1789359304,4,NEAR,0.000420,0.000210,0.000210
1789359304,4,BILL,0.005387,0.003333,0.003398
1789359915,4,BTC,0.000001,0.000001,0.000001
1789359915,4,ETH,0.000107,0.000054,0.000054
1789359915,4,SOL,0.000099,0.000049,0.000049
1789359915,4,ADA,0.000965,0.000483,0.000483
1789359915,4,LINK,0.000351,0.000245,0.000254
1789359915,4,AVAX,0.000675,0.000337,0.000381
1789359915,4,XRP,0.000073,0.000177,0.000217
1789359915,4,DOT,0.000196,0.000098,0.000112
1789359915,4,XLM,0.002305,0.001224,0.001562
1789359915,4,SUI,0.000139,0.000192,0.000271
1789359915,4,HYPE,0.000537,0.000269,0.000290
1789359915,4,ZEC,0.000792,0.000402,0.000417
1789359915,4,AAVE,0.001027,0.000655,0.001009
1789359915,4,TAO,0.000846,0.000753,0.000800
1789359915,4,NEAR,0.000833,0.000416,0.000416
1789359915,4,BILL,0.004615,0.002947,0.003013
1789360527,4,BTC,0.000001,0.000001,0.000001
1789360527,4,ETH,0.000004,0.000002,0.000002
1789360527,4,SOL,0.000099,0.000050,0.000050
1789360527,4,ADA,0.000484,0.000242,0.000242
1789360527,4,LINK,0.000264,0.000201,0.000211
1789360527,4,AVAX,0.000811,0.000405,0.000449
1789360527,4,XRP,0.000218,0.000109,0.000109
1789360527,4,DOT,0.000687,0.000425,0.000433
1789360527,4,XLM,0.003848,0.001961,0.001970
1789360527,4,SUI,0.000419,0.000209,0.000209
1789360527,4,HYPE,0.000137,0.000075,0.000111
1789360527,4,ZEC,0.000179,0.000090,0.000090
1789360527,4,AAVE,0.000714,0.001062,0.001524
1789360527,4,TAO,0.000849,0.000425,0.000425
1789360527,4,NEAR,0.000417,0.000209,0.000209
1789360527,4,BILL,0.004626,0.002954,0.003020
1789361138,4,BTC,0.000001,0.000001,0.000001
1789361138,4,ETH,0.000052,0.000026,0.000026
1789361138,4,SOL,0.000099,0.000100,0.000224
1789361138,4,ADA,0.000483,0.000540,0.000633
1789361138,4,LINK,0.000263,0.000201,0.000210
1789361138,4,AVAX,0.000810,0.000405,0.000405
1789361138,4,XRP,0.000145,0.000094,0.000120
1789361138,4,DOT,0.000589,0.000295,0.000295
1789361138,4,XLM,0.001807,0.000976,0.001597
1789361138,4,SUI,0.000418,0.000209,0.000209
1789361138,4,HYPE,0.000299,0.000155,0.000186
1789361138,4,ZEC,0.000358,0.000179,0.000179
1789361138,4,AAVE,0.000555,0.000581,0.000628
1789361138,4,TAO,0.000849,0.000424,0.000424
1789361138,4,NEAR,0.000835,0.000418,0.000418
1789361138,4,BILL,0.005407,0.003346,0.003412
1789361750,4,BTC,0.000001,0.000001,0.000001
1789361750,4,ETH,0.000044,0.000022,0.000022
1789361750,4,SOL,0.000099,0.000049,0.000049
1789361750,4,ADA,0.000483,0.000241,0.000241
1789361750,4,LINK,0.000263,0.000201,0.000210
1789361750,4,AVAX,0.000135,0.000067,0.000169
1789361750,4,XRP,0.000073,0.000036,0.000036
1789361750,4,DOT,0.000098,0.000613,0.000626
1789361750,4,XLM,0.002851,0.001534,0.001562
1789361750,4,SUI,0.000418,0.000234,0.000292
1789361750,4,HYPE,0.000175,0.000100,0.000122
1789361750,4,ZEC,0.000430,0.000223,0.000241
1789361750,4,AAVE,0.000079,0.000040,0.000040
1789361750,4,TAO,0.000425,0.000546,0.000592
1789361750,4,NEAR,0.000836,0.000418,0.000418
1789361750,4,BILL,0.003868,0.003222,0.003353
1789362361,5,BTC,0.000001,0.000001,0.000001
1789362361,5,ETH,0.000064,0.000032,0.000032
1789362361,5,SOL,0.000099,0.000049,0.000049
1789362361,5,ADA,0.000483,0.000241,0.000241
1789362361,5,LINK,0.000088,0.000113,0.000123
1789362361,5,AVAX,0.000405,0.000202,0.000245
1789362361,5,XRP,0.000218,0.000109,0.000109
1789362361,5,DOT,0.000884,0.000524,0.000532
1789362361,5,XLM,0.002303,0.001478,0.001562
1789362361,5,SUI,0.000279,0.000153,0.000216
1789362361,5,HYPE,0.000288,0.000145,0.000153
1789362361,5,ZEC,0.000009,0.000004,0.000004
1789362361,5,AAVE,0.000397,0.000440,0.000719
1789362361,5,TAO,0.000426,0.000213,0.000213
1789362361,5,NEAR,0.000418,0.000209,0.000209
1789362361,5,BILL,0.004644,0.002966,0.003032
1789362971,5,BTC,0.000001,0.000001,0.000001
1789362971,5,ETH,0.000040,0.000020,0.000020
1789362971,5,SOL,0.000099,0.000049,0.000049
1789362971,5,ADA,0.000965,0.000483,0.000483
1789362971,5,LINK,0.000352,0.000176,0.000176
1789362971,5,AVAX,0.000675,0.000337,0.000337
1789362971,5,XRP,0.000145,0.000073,0.000073
1789362971,5,DOT,0.000885,0.000524,0.000533
1789362971,5,XLM,0.003177,0.001625,0.001634
1789362971,5,SUI,0.000418,0.000234,0.000292
1789362971,5,HYPE,0.000013,0.000042,0.000098
1789362971,5,ZEC,0.000090,0.000045,0.000045
1789362971,5,AAVE,0.001192,0.000657,0.000666
1789362971,5,TAO,0.000853,0.000426,0.000426
1789362971,5,NEAR,0.000417,0.000209,0.000209
1789362971,5,BILL,0.004651,0.002971,0.003036
1789363582,5,BTC,0.000001,0.000001,0.000001
1789363582,5,ETH,0.000080,0.000040,0.000040
1789363582,5,SOL,0.000099,0.000050,0.000050
1789363582,5,ADA,0.000483,0.000242,0.000242
1789363582,5,LINK,0.000264,0.000202,0.000211
1789363582,5,AVAX,0.000135,0.000301,0.000388
1789363582,5,XRP,0.000145,0.000073,0.000086
1789363582,5,DOT,0.000985,0.000574,0.000583
1789363582,5,XLM,0.002465,0.001269,0.001278
1789363582,5,SUI,0.000279,0.000255,0.000267
1789363582,5,HYPE,0.000176,0.000098,0.000148
1789363582,5,ZEC,0.000099,0.000056,0.000071
1789363582,5,AAVE,0.000956,0.000845,0.000901
1789363582,5,TAO,0.000427,0.000547,0.000594
1789363582,5,NEAR,0.000418,0.000209,0.000209
1789363582,5,BILL,0.005441,0.003368,0.003433
