symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
LINKUSDT,7265,7282,1778040000,1778056200,LONG,TRAIL,9.866659,9.93202758,10.2801379,9.69995403,0.4027703891702369,0.29179597955905345,0.1109744096111834,14,1.75,66.27,0.32163742690058433,0.0034472917871893097,1.0267706356553687,base,adaptive disabled,1.15,84.1,90,98,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.525,bull,0.5078,1.122,4.231,0.0018,1.498,1.0,0.4834,0.9375,7265,2,2,0.694,-1.0,0,1.748,1
XLMUSDT,7265,7282,1778040000,1778056200,LONG,TRAIL,0.1618553,0.16319651,0.16998254,0.15867249,0.5966778698359119,0.5203984343685106,0.07627943546740126,14,2.78,66.39,0.2105263157894783,0.0041111662993902265,1.304061950988812,base,adaptive disabled,1.0,81.5,90,85,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.55,bull,0.4258,1.2263,0.615,0.0821,3.49,1.0,0.3332,0.75,7265,2,2,0.637,0.637,1,1.116,0
HYPEUSDT,7284,7293,1778057100,1778066100,LONG,TRAIL,44.227086,44.447736,45.71868,43.60044,0.7640982159287384,0.5523658215625415,0.2117323943661969,19,5.19,61.03,0.4754098360655673,0.005036448241459717,1.2372874513214036,base,adaptive disabled,1.15,87.5,90,100,80,80,LONDON,bullish,bullish,OB,BOS bullish | Vol 5.2x | FVG | OB | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:OB | MTF 19 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:LONDON | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.525,range,0.873,1.1009,4.833,-0.0845,2.462,-1.0,-0.1071,1.5,7281,6,4,0.756,1.567,0,2.54,1
AVAXUSDT,7285,7402,1778058000,1778164200,LONG,SL,9.7002938,9.82059561,10.38697803,9.44300732,-1.208110604956778,-1.292940795217844,0.0848301902610658,16,2.51,67.77,0.49818181818181273,0.0068419803690019446,1.6461103026417183,base,adaptive disabled,1.0,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,1,0.5,bear,1.1555,0.6293,0.0,0.1055,1.822,1.0,0.2652,1.125,7285,0,4,2.578,-1.0,0,0.8,0
ETHUSDT,7285,7288,1778058000,1778061600,LONG,TRAIL,2392.6522800000002,2412.02162851,2510.50814254,2346.36395249,0.5845836388263521,0.4682807192871456,0.1163029195392065,14,2.35,68.94,0.6323797930614715,0.00484362758016377,1.7779267209254488,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.375,bull,0.1984,1.3066,0.0,0.2427,2.103,1.0,0.1284,1.125,7285,0,2,1.452,1.191,1,1.294,0
LABUSDT,7299,7299,1778070600,1778071500,LONG,SL,3.577854,3.64497,3.94485,3.44505,-4.012740580103017,-4.120504020963232,0.1077634408602153,13,1.3,70.98,0.5697254335260116,0.06147188718210587,1.5213501660663766,base,adaptive disabled,1.0,78.5,90,100,50,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.3x | FVG | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1,0,0,0.675,bull,2.919,1.0213,2.834,0.0288,1.139,1.0,0.1249,2.0,7299,0,1,0.395,3.239,0,2.947,0
TAOUSDT,7312,7352,1778082300,1778119200,LONG,SL,316.89563999999996,322.8402,349.401,305.133,-1.6731522430338728,-1.757342431205916,0.08419018817204317,13,1.46,71.25,0.6331360946745542,0.017050670025575563,1.6971100232128562,base,adaptive disabled,1.0,78.5,90,100,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.4,range,1.1473,0.6232,3.057,0.1832,1.019,1.0,0.111,1.5625,7312,1,2,0.345,-1.0,0,1.105,0
XLMUSDT,7336,7401,1778103900,1778163300,LONG,SL,0.16225617999999997,0.1657,0.166,0.15949292,-1.0531002104398484,-1.1687034668742788,0.11560325643443048,15,1.42,56.65,0.28888888888888586,0.004322667873503722,0.997301231433017,base,adaptive disabled,1.15,66.8,60,94,50,80,DEAD_ZONE,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | BullWick | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.45,range,1.1422,0.0998,10.0,-0.084,2.006,-1.0,-0.3063,0.984375,7336,0,1,0.0,0.707,1,0.849,0
DOTUSDT,7342,7352,1778109300,1778119200,LONG,SL,1.3198973999999999,1.33225699,1.39328494,1.29157169,-0.6334276351766652,-0.685849430605624,0.052421795428958654,16,1.6,54.67,0.19230769230769312,0.00708224311713855,1.3213442159559012,base,adaptive disabled,1.15,81.1,90,83,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.375,range,1.1261,0.0892,0.0,0.1313,1.192,-1.0,-0.0694,0.5625,7337,1,2,0.538,2.423,0,1.346,1
DOTUSDT,7365,7398,1778130000,1778160600,LONG,TRAIL,1.3168908000000001,1.33439562,1.41597809,1.2800073,0.2281814462280062,0.1980561432469985,0.030125302981007712,15,1.33,62.42,0.6097560975609767,0.005331534220933211,0.9954736038989632,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.3x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.525,range,0.2682,1.0345,0.0,-0.0625,1.77,1.0,-0.0886,0.421875,7365,0,3,1.752,0.876,1,1.001,2
LINKUSDT,7367,7376,1778131800,1778140800,LONG,TRAIL,10.011978,10.1040105,10.5600525,9.7999825,0.668655845498201,0.5524323779747151,0.11622346752348589,15,1.81,62.21,0.5068493150685016,0.004903868169803558,1.3817699397455108,base,adaptive disabled,1.0,68.0,60,100,50,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 1.8x | FVG | LiqSweep | ChoCH | Engulfing | BullWick | Zone:FVG | MTF 15,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0,0.55,range,0.3584,1.0759,0.0,0.2164,2.555,1.0,0.0402,1.23046875,7366,0,4,2.243,1.219,1,0.609,0
SEIUSDT,7370,7479,1778134500,1778233500,LONG,TRAIL,0.06135468399999999,0.06232023,0.06672115,0.05938628,0.35595317727149867,0.3099290757182858,0.046024101553212814,19,2.03,62.94,0.7199999999999978,0.0036569181620342926,0.7573603626809216,base,adaptive disabled,1.25,75.0,60,90,80,80,OFF_HOURS,neutral,bullish,OB,BOS bullish | Vol 2.0x | FVG | OB | LiqSweep | ChoCH | BullWick | Zone:OB | 💎PREMIUM | MTF 19 | Risk x1.25,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:OFF_HOURS | 💎Premium+3 | QualityRisk:1.15 | RelStrengthRisk:1.25,1,0,0.5,range,0.7695,1.269,0.0,0.1856,2.653,-1.0,-0.1269,0.73828125,7368,27,6,2.837,2.168,1,1.753,1
SUIUSDT,7375,7413,1778139000,1778174100,LONG,SL,1.0031019799999998,1.0219189,1.1059945,0.9658685,-1.5427299528206906,-1.6222896806432716,0.07955972782258103,15,5.42,67.29,0.516059957173447,0.009891234791771402,2.097371829757141,base,adaptive disabled,1.15,78.0,60,90,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 5.4x | FVG | LiqSweep | ChoCH | Session:LONDON | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,0.475,bull,1.1684,0.2337,1.959,0.1995,2.915,1.0,0.1994,1.4765625,7374,0,3,2.813,4.813,0,1.125,1
AVAXUSDT,7377,7405,1778140800,1778166900,LONG,SL,9.6652168,9.78905933,10.36929667,9.40223444,-0.7677800138381908,-0.8229085220772988,0.055128508239108004,15,1.5,66.25,0.5661764705882382,0.005355043230871479,1.3520074936188453,base,adaptive disabled,1.0,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.5,bull,1.1606,0.0305,2.962,0.2253,2.142,1.0,0.0813,0.75,7373,0,2,1.309,2.408,1,0.748,0
ETHUSDT,7400,7404,1778161500,1778166000,SHORT,TRAIL,2311.9026,2299.16327324,2227.81636622,2346.72787793,0.5242009117097398,0.3914293884129554,0.13277152329678446,16,5.5,33.82,0.432005060088536,0.004549333486486588,1.6409572647371908,base,adaptive disabled,1.15,84.5,90,100,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 5.5x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | TrendPairRisk:1.15,0,0,0.425,bear,0.1751,1.9053,2.448,-0.0883,2.913,1.0,-0.5142,1.0,7400,0,1,0.381,0.073,1,1.495,2
ZECUSDT,7441,7500,1778198400,1778252400,LONG,TRAIL,573.889786,584.65523,632.75615,552.58795,0.5717624161372821,0.5244054352905079,0.047356980846774234,16,2.66,67.43,0.6379661016949082,0.010730047595693182,0.8864894766489175,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | MACD_Div | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,0.375,bear,0.9187,1.0311,0.0,0.2884,2.331,1.0,0.4186,0.87890625,7441,0,4,2.298,1.418,1,1.203,2
ETHUSDT,7450,7510,1778206500,1778261400,SHORT,SL,2272.309896,2260.923296,2195.33648,2304.64784,-0.8507058457395988,-0.9561072541903034,0.10540140845070464,15,3.28,31.31,0.5884420148379574,0.004280870946942941,1.3972628803310116,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 3.3x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | TrendPairRisk:1.15,0,0,0.5,range,1.3047,0.8659,5.197,0.084,1.993,1.0,-0.6817,0.75,7450,0,1,0.648,-1.0,0,1.245,3
BTCUSDT,7453,7601,1778209200,1778343300,SHORT,SL,79420.98858,79023.00808,76730.6404,80551.2532,-0.44686311406659446,-0.5061514063201155,0.05928829225352103,14,1.54,34.22,0.6942643391521107,0.0032140153804038744,1.2234373868162884,base,adaptive disabled,1.0,69.8,65,100,50,80,OFF_HOURS,bearish,neutral,FVG,BOS bearish | Vol 1.5x | FVG | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.425,bear,1.1942,0.5405,0.0,-0.0383,1.311,1.0,-0.1991,0.421875,7451,1,1,0.262,0.372,1,0.866,2
DOTUSDT,7464,7472,1778219100,1778227200,LONG,TRAIL,1.3098754,1.32097894,1.37689472,1.28370176,0.4505093307797092,0.35198206465432463,0.09852726612538458,14,1.8,55.4,0.3,0.00634026617046815,1.1792895077976688,base,adaptive disabled,1.15,73.2,60,96,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15,0,1,0.475,bear,0.1863,1.2721,0.0,0.2128,1.097,-1.0,-0.1914,0.984375,7459,3,4,0.548,0.274,1,1.096,0
SEIUSDT,7464,7474,1778219100,1778229000,LONG,TRAIL,0.061054024,0.06168287,0.06473433,0.05964856,0.6440429613553716,0.5585195258564898,0.0855234354988818,15,1.41,60.52,0.4205607476635545,0.005498837994039067,1.111865044227639,base,adaptive disabled,1.25,74.0,60,100,70,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | BullWick | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.425,range,0.2875,1.3612,0.0,0.2233,1.375,1.0,0.4158,0.984375,7460,5,5,0.964,1.711,1,1.587,0
XRPUSDT,7469,7509,1778223600,1778260500,SHORT,SL,1.3789596,1.3720496,1.332248,1.398584,-0.5744239314322978,-0.6534749877703254,0.07905105633802778,16,2.26,36.62,0.36842105263156666,0.003382527455437315,1.1720457633935917,base,adaptive disabled,1.25,90.5,90,100,90,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.5,range,1.1231,0.2836,3.0,0.022,1.367,1.0,-0.4029,0.5625,7466,1,1,1.381,-1.0,0,1.381,1
AVAXUSDT,7475,7499,1778229000,1778251500,LONG,TRAIL,9.5680034,9.63333075,9.97865376,9.40311541,1.7112168122380318,1.4827343534034017,0.22848245883463014,16,3.35,63.52,0.48538011695906214,0.0025499324353743776,0.7563737086508926,base,adaptive disabled,1.0,78.0,60,90,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 3.4x | FVG | ChoCH | Session:LONDON | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | NestedOB_1h+2,0,1,0.45,bear,0.4427,1.5154,0.0,0.1336,4.938,1.0,0.1975,1.96875,7475,0,2,1.269,1.003,1,1.771,6
ZECUSDT,7486,7500,1778238900,1778252400,LONG,TRAIL,573.679324,584.44082,632.5241,552.3853,1.2915738154222618,1.1863360802072074,0.10523773521505414,16,2.73,64.07,0.31285858926763477,0.014894180801153331,1.7119207607194353,base,adaptive disabled,1.0,83.9,90,97,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 2.7x | FVG | LiqSweep | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1,0,1,0.5,bear,0.3959,1.051,0.0,0.0964,1.567,1.0,0.3275,1.953125,7486,19,1,1.075,0.348,1,1.501,7
BTCUSDT,7494,7605,1778246100,1778346900,SHORT,SL,79600.69236,79201.81136,76904.2568,80733.5144,-0.39260611931596856,-0.44530682354132073,0.052700704225352155,20,1.35,37.51,0.5454627214677608,0.003926119500068532,1.8681711503186655,base,adaptive disabled,1.15,76.5,90,90,50,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.4x | FVG | LiqSweep | MACD_Div | ChoCH | Engulfing | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 20 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,1,0.575,bull,1.0808,0.2524,0.0,-0.2671,1.256,1.0,-0.0718,0.375,7494,0,1,0.803,0.153,1,1.294,4
ETHUSDT,7496,7512,1778247900,1778263200,SHORT,SL,2273.8764419999998,2259.39657163,2181.42285813,2311.37904729,-0.7536188027858463,-0.844567541856768,0.09094873907092169,19,1.7,34.85,0.5609467455621282,0.004237763520093634,1.7460272907682548,base,adaptive disabled,1.15,78.5,90,100,50,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | LiqSweep | MACD_Div | ChoCH | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 19 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | NestedOB_1h+2 | TrendPairRisk:1.15,0,1,0.6,bull,1.0934,0.1213,0.0,-0.2713,1.301,1.0,-0.4085,0.75,7495,1,2,1.244,0.664,1,1.482,0
SEIUSDT,7500,7507,1778251500,1778258700,LONG,TRAIL,0.062577368,0.06358946,0.06818731,0.06052423,0.5495185659931694,0.5038002304502102,0.045718335542959204,16,1.31,61.69,0.16279069767442012,0.00960468335480792,1.6635311597969455,base,adaptive disabled,1.15,80.3,90,79,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.3x | FVG | LiqSweep | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,1,0.6,bear,0.3494,1.376,0.0,-0.0913,1.815,-1.0,-0.1011,0.75,7500,0,1,0.168,0.144,1,0.842,0
TAOUSDT,7500,7510,1778251500,1778261400,LONG,TRAIL,310.38133999999997,314.12039661,331.80198304,302.33267232,1.4108145237769427,1.2903049281440913,0.12050959563285144,16,1.65,62.19,0.3098591549295749,0.012179371128099978,1.7805080649180336,base,adaptive disabled,1.0,83.9,90,97,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,0.55,bear,0.3953,1.2887,0.0,-0.1697,1.409,0.0,-0.1949,1.5625,7499,1,1,0.74,0.545,1,1.013,0
AVAXUSDT,7501,7512,1778252400,1778263200,LONG,TRAIL,9.705304799999999,9.82716025,10.39980124,9.44539959,0.42333662262863386,0.3673240586634866,0.05601256396514724,13,1.69,69.61,0.3439490445859889,0.007317289406434841,1.9817310366950656,base,adaptive disabled,1.15,76.5,90,90,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.475,range,0.3244,1.2941,3.273,-0.0295,1.422,1.0,0.0834,0.75,7501,1,3,1.673,0.02,1,1.653,0
NEARUSDT,7501,7527,1778252400,1778276700,LONG,TRAIL,1.5684429999999998,1.597865,1.729325,1.510225,0.6055508598534349,0.5516691394233273,0.05388172043010763,15,1.64,65.23,0.28205128205128205,0.00978807465178866,1.2153526026786583,base,adaptive disabled,1.15,80.1,90,93,60,80,NEW_YORK,bullish,bullish,OB,BOS bullish | Vol 1.6x | OB | ChoCH | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | OB+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,1,0.525,bear,0.5744,1.0386,0.0,0.1685,2.258,1.0,0.0687,1.0,7501,22,1,0.66,0.462,1,0.792,0
SOLUSDT,7501,7505,1778252400,1778256900,LONG,TRAIL,88.925206,89.4087868,92.12393402,87.59868866,0.8135214070377961,0.5935575789075901,0.21996382813020593,16,2.53,67.35,0.319371727748689,0.006779896508454969,2.308554761131479,base,adaptive disabled,1.15,71.6,60,88,70,80,NEW_YORK,neutral,bullish,FVG,BOS bullish | Vol 2.5x | FVG | LiqSweep | ChoCH | Engulfing | BullWick | Session:NEW_YORK | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | QualityRisk:1.15,0,0,0.55,range,0.4261,1.3127,4.067,0.038,1.413,1.0,0.1619,1.640625,7499,1,1,0.968,1.224,1,1.423,0
SUIUSDT,7502,7512,1778253300,1778263200,LONG,TRAIL,1.00761188,1.0265134,1.110967,0.970211,0.540222791224752,0.5023372065473326,0.037885584677419384,16,2.24,63.7,0.3834586466165444,0.010155601060565475,2.126715326664873,base,adaptive disabled,1.15,88.5,90,90,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,0.45,range,0.2998,1.1633,9.273,0.1403,1.068,1.0,0.3584,0.703125,7502,2,5,1.955,0.341,1,1.378,0
ZECUSDT,7511,7529,1778261400,1778278500,LONG,TRAIL,582.398464,593.32352,642.1376,560.7808,1.3000588393813952,1.2211305379701047,0.07892830141129036,16,2.33,54.22,0.17859952793076475,0.01984422418343847,2.2139866909772254,base,adaptive disabled,1.15,84.7,90,71,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.575,bull,0.6471,1.4885,0.0,-0.015,0.99,1.0,0.186,1.46484375,7511,1,1,0.946,0.601,1,1.201,0
TAOUSDT,7512,7688,1778262300,1778421600,LONG,TRAIL,315.49256,321.4108,347.854,303.782,0.7491889005617197,0.6986747876584941,0.050514112903225626,14,1.36,63.04,0.6000000000000026,0.009849725950387717,1.3794093478706264,base,adaptive disabled,1.0,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.475,bull,0.896,2.2823,5.667,-0.0154,1.24,1.0,0.2882,0.9375,7511,1,2,0.122,0.651,1,1.181,0
