symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
LINKUSDT,2163,2225,1676507400,1676564100,LONG,TRAIL,7.272,7.424712,8.03556,7.01748,0.0,-0.06696428571428564,0.06696428571428564,14,1.48,71.96,0.43190661478599035,0.011711259031351668,2.263526120592138,base,adaptive disabled,1.0,76.5,90,90,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.5,bull,0.5265,1.0412,0.965,-0.0188,0.625,1.0,0.4285,1.171875,2163,3,5,1.046,0.178,1,1.263,0
XRPUSDT,2188,2241,1676529900,1676578500,LONG,SL,0.39971,0.40502,0.41411929,0.3949069,-0.8978576336116302,-1.02268639003977,0.12482875642814004,17,1.36,52.92,0.13875598086124943,0.004804630875083785,1.2015480953298434,base,adaptive disabled,1.15,82.7,90,76,80,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 1.4x | FVG | OB | ChoCH | Engulfing | StrongTrend1h | Zone:OB | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Engulfing+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,1.5469,0.693,0.0,-0.0636,1.066,1.0,0.1089,0.75,2183,16,1,0.791,2.477,1,1.686,0
AAVEUSDT,2224,2249,1676562300,1676585700,LONG,SL,89.03,90.72535216,97.50676082,86.20441306,-1.4200589418069716,-1.498830186410756,0.07877124460378464,18,2.96,62.35,0.15637860082304295,0.008647505302770421,1.528912849316992,base,adaptive disabled,1.15,86.1,90,78,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | LiqSweep | MACD_Div | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,1.1962,0.6724,5.429,0.055,2.617,1.0,0.1011,1.25,2224,0,1,0.85,0.708,1,4.342,6
DOTUSDT,2224,2237,1676562300,1676574900,LONG,TRAIL,6.608,6.71624753,7.14923763,6.42758746,0.3915681906970031,0.3366274421215438,0.054940748575459386,17,1.89,64.75,0.28727272727272685,0.007200790914391718,1.840079032151438,base,adaptive disabled,1.0,81.3,90,84,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | LiqSweep | MACD_Div | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,0.6,bear,0.388,1.1178,0.0,0.124,1.735,1.0,0.1973,0.75,2224,0,1,1.114,0.346,1,3.341,6
LINKUSDT,2224,2225,1676562300,1676564100,LONG,TRAIL,7.276,7.38863607,7.83918033,7.08827322,0.0,-0.0968961381002752,0.0968961381002752,16,1.92,60.92,0.1735537190082635,0.010163956428329053,2.379677282510557,base,adaptive disabled,1.0,78.5,90,70,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | LiqSweep | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,1,0.525,bear,0.3462,1.3761,0.0,0.1089,1.594,1.0,0.0354,1.25,2223,11,2,0.845,0.945,1,4.424,2
DOTUSDT,2237,2251,1676574000,1676587500,LONG,SL,6.638,6.76714668,7.2837334,6.42275553,-0.6173939102825725,-0.6499197894607924,0.03252587917822,16,3.0,62.37,0.4224598930481331,0.0074854050259155385,1.3777303806240409,base,adaptive disabled,1.0,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.575,bull,1.1708,0.813,0.718,0.1156,2.515,1.0,0.1138,0.52734375,2236,4,3,0.376,6.321,0,1.039,0
LINKUSDT,2289,2307,1676620800,1676637900,LONG,TRAIL,7.237,7.31138695,7.60893474,7.11302175,1.5838332137669162,1.3503406455140177,0.23349256825289846,17,2.09,55.42,0.20560747663551088,0.006965102687360668,1.2819360792454009,base,adaptive disabled,1.15,76.8,60,84,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | BullWick | Session:LONDON | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.525,bull,0.3388,1.2099,10.0,0.1676,1.425,1.0,0.1187,2.0,2289,3,4,0.049,2.294,0,0.756,1
LINKUSDT,2326,2350,1676654100,1676676600,LONG,TRAIL,7.482,7.639122,8.26761,7.22013,0.559762678814522,0.5095394645288077,0.05022321428571428,15,3.3,67.03,0.5299999999999989,0.012954719261700559,2.3710374929051294,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.475,bull,0.3284,1.0756,0.0,0.0713,1.844,1.0,0.0633,0.87890625,2326,0,1,1.657,0.066,1,0.952,0
BTCUSDT,2327,2338,1676655000,1676665800,LONG,TRAIL,24296.1,24764.49243317,26638.06216587,23515.44594471,0.3495428486883638,0.3265655068599638,0.022977341828400086,13,1.35,64.71,0.4607894279255764,0.009416899091358918,2.6796271888036873,base,adaptive disabled,1.0,66.0,60,90,50,80,OFF_HOURS,neutral,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 13,BOS+2 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0,0.4,bull,0.1061,1.4815,10.0,0.1122,1.227,1.0,0.2424,0.369140625,2326,0,1,0.307,2.946,0,0.887,3
ETHUSDT,2327,2518,1676655000,1676827800,LONG,EXPIRED,1693.09,1728.64489,1870.86445,1633.83185,0.0,-0.05357142857142867,0.05357142857142867,15,1.55,64.75,0.4594990836896717,0.011738798071007188,3.856637700380386,base,adaptive disabled,1.0,74.5,90,80,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.375,bull,0.3956,0.9819,0.0,0.0772,1.102,1.0,0.0245,0.9375,2326,0,1,0.919,1.467,1,1.214,1
LINKUSDT,2345,2348,1676671200,1676674800,LONG,TRAIL,7.429,7.51314357,7.84971785,7.28876072,1.2397455849580519,1.1466276720416422,0.09311791291640953,18,1.59,45.62,0.14999999999999816,0.011369965199013012,1.7706352054949828,base,adaptive disabled,1.15,82.9,90,77,80,80,DEAD_ZONE,bullish,bullish,OB,BOS bullish | Vol 1.6x | FVG | OB | ChoCH | Discount | BullWick | StrongTrend1h | Zone:OB | MTF 18 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Discount+1 | BullWick+1 | Zone:OB+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,0.1497,1.6638,1.742,-0.2033,0.737,1.0,-0.3372,0.87890625,2345,12,3,2.87,1.215,1,1.57,0
SOLUSDT,2361,2473,1676685600,1676787300,LONG,TRAIL,23.465,23.957765,25.928825,22.643725,0.35405047696382086,0.3219076198209637,0.03214285714285714,15,1.35,64.51,0.6732954545454508,0.00733188323538636,1.2112580902793129,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,0.5,bear,0.6563,1.1304,0.0,-0.0631,1.133,1.0,0.0281,0.5625,2360,18,2,1.12,2.195,1,0.703,0
AVAXUSDT,2362,2504,1676686500,1676815200,LONG,TRAIL,19.65,20.06265,21.71325,18.96225,0.44349149858363074,0.3932682842979163,0.05022321428571445,15,12.48,54.18,0.21621621621621687,0.012713215074100379,2.0955616180581846,base,adaptive disabled,1.15,82.5,90,75,80,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 12.5x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.525,range,0.5234,1.042,0.0,-0.2819,3.628,0.0,-0.2504,0.87890625,2362,7,4,0.405,4.857,0,3.508,0
AAVEUSDT,2369,2411,1676692800,1676731500,LONG,TRAIL,88.27,89.93118772,96.57593858,85.50135381,0.48557675415088425,0.4497094951422494,0.035867259008634855,16,2.35,65.11,0.46969696969697555,0.004601179867868171,0.7094855028408483,base,adaptive disabled,1.15,85.5,90,90,80,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 2.4x | OB | ChoCH | BullWick | StrongTrend1h | Zone:OB | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | OB+1 | ChoCH+1 | BullWick+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.45,bull,0.4118,1.8902,0.425,0.1899,2.254,1.0,0.2373,0.5625,2369,4,1,0.02,3.51,0,0.842,0
XLMUSDT,2377,2384,1676700000,1676707200,LONG,SL,0.09111,0.0918173,0.09464648,0.08993117,-0.5964600493709912,-0.6834096095280967,0.08694956015710552,14,1.42,66.25,0.6806722689075497,0.0028538738720425426,0.8551157421443202,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,1,0.425,bear,1.23,0.1555,0.0,0.055,1.904,1.0,0.4325,0.5625,2377,0,4,2.158,-1.0,0,0.967,5
XRPUSDT,2379,2463,1676701800,1676778300,LONG,SL,0.39566,0.39850875,0.40990376,0.39091208,-0.5710395288884365,-0.6647895288884361,0.09374999999999968,15,2.2,62.54,0.39348370927318754,0.001708517220639123,0.6081253483737786,base,adaptive disabled,1.0,88.5,90,90,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.525,range,1.4933,0.7617,3.489,0.23,2.167,1.0,0.2137,0.5625,2378,0,1,1.098,3.606,0,1.533,0
AAVEUSDT,2406,2411,1676726100,1676731500,LONG,TRAIL,88.75,90.01238572,95.06192862,86.64602379,0.9079572605345045,0.8235931887563355,0.08436407177816904,18,1.44,60.05,0.6083333333333424,0.007389583693551911,1.629218464837682,base,adaptive disabled,1.25,84.5,90,100,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | LiqSweep | MACD_Div | ChoCH | Engulfing | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 18 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,0.55,bear,0.1473,2.1071,0.0,0.1021,1.141,-1.0,-0.0257,1.0,2406,0,1,0.413,1.219,1,1.322,0
ADAUSDT,2418,2548,1676736900,1676854800,LONG,SL,0.40674,0.41367897,0.44143485,0.39517505,-1.2919559747340077,-1.3537783480473382,0.06182237331333057,16,10.97,58.97,0.24836125273124532,0.022597317482342328,6.924439073298746,base,adaptive disabled,1.25,84.3,90,69,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 11.0x | FVG | LiqSweep | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.45,range,1.47,0.7955,3.045,0.093,2.991,1.0,0.1513,0.87890625,2418,0,2,1.723,0.668,1,0.968,0
XRPUSDT,2422,2519,1676740500,1676828700,LONG,SL,0.3943,0.39996,0.4084948,0.3895684,-1.1497167977005658,-1.3163834643672323,0.16666666666666657,16,3.61,55.92,0.1859443631039521,0.004093654365839991,1.875226904455789,base,adaptive disabled,1.15,84.9,90,72,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 3.6x | FVG | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,0,0.4,range,1.5957,0.6643,0.819,0.0786,1.981,-1.0,-0.0879,1.0,2418,13,1,0.009,1.456,1,1.805,1
SOLUSDT,2471,2473,1676784600,1676787300,LONG,TRAIL,23.633,23.95940167,25.26500837,23.08899721,0.27122386442276286,0.23456900875557046,0.03665485566719242,16,1.57,67.66,0.5697074010327019,0.00707636444851441,1.5974212322930934,base,adaptive disabled,1.15,78.5,90,100,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | LiqSweep | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.625,range,0.0276,1.1918,0.0,0.1599,1.661,1.0,0.3245,0.421875,2471,0,3,2.664,1.894,1,3.575,5
ETHUSDT,2475,2509,1676788200,1676819700,LONG,TRAIL,1695.27,1707.475944,1756.29972,1674.92676,0.6941858931652876,0.5691858931652871,0.12500000000000047,16,2.4,57.52,0.141493055555554,0.004892177761032968,2.0011843087704397,base,adaptive disabled,1.15,83.7,90,66,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15,0,0,0.475,range,0.2187,1.0306,0.0,-0.0006,1.232,1.0,0.1371,0.75,2471,20,2,0.527,0.073,1,1.167,1
AVAXUSDT,2492,2497,1676803500,1676808900,LONG,TRAIL,19.71,19.851912,20.41956,19.47348,0.8394417155695674,0.6727750489029023,0.16666666666666508,15,1.34,63.4,0.40909090909090395,0.004392156878800597,1.2360784358972945,base,adaptive disabled,1.0,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.3x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.475,range,0.0423,1.057,0.0,0.0759,0.976,-1.0,-0.1469,1.0,2491,0,1,0.962,0.275,1,1.099,0
ADAUSDT,2498,2509,1676808900,1676819700,LONG,TRAIL,0.40603,0.40990022,0.4253811,0.39957963,0.6548456764954401,0.5619008265294688,0.09294484996597117,15,2.17,69.6,0.7032258064516197,0.004262896954779397,1.318415653896105,base,adaptive disabled,1.0,84.5,90,100,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 2.2x | FVG | ChoCH | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1,0,0,0.5,range,0.0341,1.4004,9.083,0.2174,1.745,1.0,0.1053,0.73828125,2498,0,4,1.769,1.867,1,1.126,3
ETHUSDT,2509,2511,1676818800,1676821500,LONG,TRAIL,1698.58,1710.809776,1759.72888,1678.19704,0.7737378256807013,0.6070711590140339,0.16666666666666738,15,3.75,59.15,0.2712727272727196,0.003080625989839531,1.9178482403070323,base,adaptive disabled,1.15,80.9,90,82,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 3.8x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15,0,1,0.4,bear,0.1104,2.3108,0.989,0.0391,2.067,-1.0,-0.0132,1.0,2507,0,1,0.598,0.015,1,8.852,2
NEARUSDT,2543,2562,1676849400,1676867400,LONG,TRAIL,2.576,2.630096,2.84648,2.48584,1.475248390564902,1.3609626762791878,0.11428571428571427,23,2.17,50.06,0.12408759124087884,0.012704793800461136,1.614779292102133,base,adaptive disabled,1.15,77.8,60,74,100,80,DEAD_ZONE,neutral,bullish,OB,BOS bullish | Vol 2.2x | FVG | OB | LiqSweep | MACD_Div | ChoCH | Discount | BullWick | Zone:OB | 💎PREMIUM | MTF 23 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | Discount+1 | BullWick+1 | Zone:OB+1 | Sess:DEAD_ZONE | NestedOB_1h+2 | 💎Premium+3 | QualityRisk:1.15,1,0,0.575,bull,1.0537,1.3125,0.708,0.2154,1.171,-1.0,-0.1221,2.0,2543,5,2,0.605,0.081,1,0.968,0
ADAUSDT,2573,2695,1676876400,1676987100,LONG,SL,0.40572,0.41274266,0.44083332,0.39401556,-0.5858353752934782,-0.624832114992259,0.03899673969878085,13,1.6,66.85,0.5868055555555615,0.0036556738869910157,0.9179168652901356,base,adaptive disabled,1.15,78.5,90,100,50,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.525,range,1.185,0.5781,0.675,0.2411,1.649,1.0,0.5205,0.5625,2573,0,4,1.248,0.434,1,0.685,0
AVAXUSDT,2577,2593,1676880000,1676895300,LONG,TRAIL,20.48,20.91008,22.6304,19.7632,0.7788728848667704,0.707444313438199,0.07142857142857151,13,1.52,69.27,0.5517241379310333,0.01153500832135662,1.8725163508431548,base,adaptive disabled,1.0,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.5,range,0.2372,1.0696,1.641,0.2991,1.159,1.0,0.5195,1.25,2573,1,1,0.059,-1.0,0,0.892,0
XLMUSDT,2577,2600,1676880000,1676901600,LONG,TP2,0.09151,0.09297,0.0932,0.09041188,3.029894273849888,2.7017692738498864,0.3281250000000017,14,3.34,64.51,0.3749999999999892,0.002682219228636852,0.8368524002596051,base,adaptive disabled,1.15,80.0,60,100,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,0.45,bull,0.3187,1.2123,2.0,0.312,2.954,1.0,0.3513,1.96875,2577,5,5,1.42,0.968,1,2.13,1
AAVEUSDT,2587,2687,1676889000,1676979900,LONG,SL,91.04,94.36,95.55,88.94933037,-2.267216174178601,-2.4413996007585332,0.17418342657993205,15,2.62,64.35,0.19526627218935,0.009381064442059184,1.938895455367738,base,adaptive disabled,1.15,74.6,60,73,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 2.6x | FVG | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | QualityRisk:1.15,0,0,0.6,bull,1.3154,0.6145,1.065,0.1223,1.956,1.0,0.2847,2.0,2585,1,2,0.731,0.125,1,1.284,1
BTCUSDT,2590,2604,1676891700,1676905200,LONG,TRAIL,24780.0,25098.50809437,26372.54047184,24249.15317605,0.09031328633509468,0.07062010549959125,0.01969318083550343,15,1.66,67.06,0.45217274317233586,0.007619839213558324,2.115740679928429,base,adaptive disabled,1.0,82.5,90,90,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.35,range,0.1569,1.1614,6.669,0.2265,1.206,1.0,0.4938,0.2109375,2586,2,3,2.234,0.084,1,1.846,0
XLMUSDT,2603,2606,1676903400,1676907000,LONG,TRAIL,0.0931,0.09427228,0.09896142,0.09114619,0.3900706178642728,0.29476964182259013,0.09530097604168265,14,4.01,71.8,0.5840000000000062,0.006503908040611285,2.0711583041407486,base,adaptive disabled,1.15,82.5,90,90,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 4.0x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.55,range,0.0154,1.0663,2.433,0.0128,1.678,1.0,0.255,1.0,2603,1,2,0.813,0.203,1,2.26,0
XLMUSDT,2617,2652,1676916000,1676948400,LONG,TRAIL,0.09403,0.09536757,0.10071785,0.09180072,0.5013550270562596,0.4380857203742815,0.06326930668197804,16,1.92,63.68,0.17241379310345048,0.005523795368759164,1.4532316517363393,base,adaptive disabled,1.0,80.5,90,80,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 16,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1,0,0,0.675,bull,0.1032,1.1663,0.381,-0.0071,1.62,1.0,0.0731,0.75,2617,1,1,0.654,-1.0,0,0.695,0
AAVEUSDT,2626,2687,1676924100,1676979900,LONG,SL,91.8,93.56547121,100.62735607,88.85754798,-0.44876475165090457,-0.47508846040589053,0.026323708754986002,17,1.69,67.87,0.5807560137456987,0.009548430638976015,1.5202106675228368,base,adaptive disabled,1.25,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.525,range,1.1929,0.5664,0.0,0.1607,1.381,1.0,0.2075,0.421875,2624,0,3,2.038,4.69,0,0.521,0
