symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,size_mult,signal_bar
SOLUSDT,14978,14998,1782735300,1782754200,LONG,TRAIL,73.63,74.89598207,77.84994024,71.52002988,1.3232421954982962,1.2534497379634,0.06979245753489628,13,1.72,66.56,0.32916666666666844,0.01301427648503345,2.0133362621873556,base,adaptive disabled,1.25,76.3,90,89,50,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.525,bull,0.6398,1.0,14978
HYPEUSDT,14980,14998,1782737100,1782754200,LONG,TRAIL,64.149,65.496129,68.63943,61.903785,1.0176544990823921,0.9605116419395351,0.0571428571428571,13,1.76,56.22,0.18961671060636845,0.015079601174378477,2.2751886829064136,base,adaptive disabled,1.25,66.7,55,72,70,80,OVERLAP,bullish,neutral,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | BullWick | Session:OVERLAP | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.55,bull,0.4392,1.0,14979
SOLUSDT,14980,14998,1782737100,1782754200,LONG,TRAIL,73.63,74.9298405,77.96280165,71.46359917,1.287471791975754,1.2194972980775034,0.06797449389825057,14,3.18,56.76,0.18808193668528778,0.017585811773301988,2.7205624979542775,base,adaptive disabled,1.25,84.9,90,72,90,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 3.2x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.525,bull,0.6232,1.0,14979
HYPEUSDT,14981,14998,1782738000,1782754200,LONG,TRAIL,64.149,65.496129,68.63943,61.903785,1.016709780351476,0.9595669232086189,0.0571428571428571,13,1.69,67.06,0.3639517594581206,0.01434614723007332,2.1645261995808265,base,adaptive disabled,1.25,73.8,65,90,70,80,NEW_YORK,bullish,neutral,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.45,bull,0.4392,1.0,14981
BTCUSDT,14986,15077,1782742500,1782825300,SHORT,TRAIL,59576.3,58643.98791587,56468.59305288,61130.15347356,0.8271644322919417,0.7504824271817608,0.07668200511018089,15,1.99,35.02,0.21708509614166627,0.009436242150646132,2.795329310943718,base,adaptive disabled,1.0,69.2,60,76,70,80,NEW_YORK,neutral,bearish,FVG,BOS bearish | Vol 2.0x | FVG | LiqSweep | ChoCH | BearWick | Session:NEW_YORK | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0,0.55,range,0.6974,1.0,14985
BTCUSDT,15042,15074,1782792900,1782822600,SHORT,TRAIL,59595.1,59037.49682329,57736.42274428,60524.43862786,0.9324352207359765,0.8041825080789543,0.1282527126570222,14,2.2,33.71,0.38367227790211056,0.002572805325815932,1.0142726968477216,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.475,range,0.1048,1.0,15041
HYPEUSDT,15071,15089,1782819000,1782836100,LONG,SL,65.874,66.69528056,68.61160187,64.50519907,-1.1586783477711458,-1.2549290129427428,0.09625066517159714,15,1.72,56.43,0.15937687237866843,0.008026506262066142,1.3991177185405836,base,adaptive disabled,1.15,74.3,90,79,50,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | LiqSweep | MACD_Div | ChoCH | BullWick | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | MACD_Div+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+0 | QualityRisk:1.15,0,1,0.5,bear,1.2653,1.0,15071
SEIUSDT,15107,15126,1782851400,1782869400,SHORT,TRAIL,0.04763,0.04703297,0.04563992,0.04862504,0.9926715405328578,0.8969366957024995,0.09573484483035834,14,1.85,33.79,0.21973094170403168,0.003708975209616756,0.8408776671464273,base,adaptive disabled,1.25,75.7,90,86,50,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+0 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.45,bear,0.1306,1.0,15107
TAOUSDT,15110,15126,1782854100,1782869400,SHORT,TRAIL,201.5,198.86624216,192.72080719,205.8895964,1.0810834863570344,0.9892755014589237,0.0918079848981107,14,4.41,31.36,0.29411764705882154,0.00581244389570881,1.187482287893891,base,adaptive disabled,1.25,89.5,90,95,90,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 4.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+0 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.75,range,0.2506,1.0,15109
SOLUSDT,15133,15177,1782874800,1782915300,LONG,TRAIL,74.4,75.9624,79.608,71.796,0.7125631253489467,0.6554202682060896,0.05714285714285717,14,2.8,68.51,0.34773218142548723,0.00715689468210452,1.316510776774897,base,adaptive disabled,1.25,90.5,90,100,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.8x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,0.375,bear,0.1882,1.0,15131
BTCUSDT,15173,15176,1782910800,1782914400,SHORT,SL,58773.7,57750.0,57363.1312,59478.9844,-1.6596141925158039,-1.8262808591824695,0.16666666666666569,16,1.6,35.83,0.17736435963390593,0.003794482885608553,1.2402837006700462,base,adaptive disabled,1.15,80.7,90,81,70,80,OVERLAP,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+0 | NestedOB_1h+2 | TrendPairRisk:1.15,0,0,0.6,bear,1.682,1.0,15171
XRPUSDT,15173,15176,1782910800,1782914400,SHORT,SL,1.0426,1.03509328,1.0175776,1.0551112,-1.0310761557644412,-1.197742822431107,0.16666666666666594,15,1.86,39.74,0.21604938271605606,0.002960546111192019,0.9049692863699578,base,adaptive disabled,1.25,81.5,90,85,70,80,OVERLAP,bearish,bearish,FVG,BOS bearish | Vol 1.9x | FVG | ChoCH | Engulfing | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+0 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.5,bear,1.0471,1.0,15172
ADAUSDT,15178,15183,1782915300,1782920700,LONG,TRAIL,0.1542,0.1574382,0.164994,0.148803,0.5052473561854579,0.4481044990426009,0.05714285714285701,17,3.35,63.08,0.24137931034482665,0.018479022788270575,2.5181868343724427,base,adaptive disabled,1.15,86.1,90,78,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 3.4x | FVG | ChoCH | Engulfing | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+0 | RelStrengthRisk:1.15,0,0,0.275,range,0.1668,1.0,15178
SUIUSDT,15178,15207,1782915300,1782942300,LONG,TRAIL,0.7101,0.72292528,0.75285093,0.68872454,0.7932566986894162,0.7268160232606765,0.06644067542873962,17,2.62,66.21,0.2222222222222222,0.010300814258030108,1.9446266919632542,base,adaptive disabled,1.15,85.7,90,76,90,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 2.6x | FVG | LiqSweep | ChoCH | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+0 | QualityRisk:1.15,0,0,0.425,range,0.1637,1.0,15178
ADAUSDT,15179,15183,1782916200,1782920700,LONG,TRAIL,0.1542,0.1574382,0.164994,0.148803,0.5050909203171841,0.44794806317432706,0.05714285714285701,15,1.66,64.4,0.3055555555555536,0.018019078951329797,2.455509033278427,base,adaptive disabled,1.15,75.7,90,86,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | Engulfing | BullWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+0 | RelStrengthRisk:1.15,0,0,0.275,range,0.0371,1.0,15179
AVAXUSDT,15183,15271,1782919800,1782999900,LONG,TRAIL,6.717,6.837588,7.11896,6.51602,0.791128470216374,0.7242859983286238,0.0668424718877502,14,1.87,66.6,0.30351437699680633,0.007207732844182746,1.5424548286783737,base,adaptive disabled,1.0,77.7,90,96,50,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | MACD_Div | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+0,0,1,0.225,bear,0.5573,1.0,15183
SUIUSDT,15212,15231,1782945900,1782963900,LONG,TRAIL,0.7201,0.72894108,0.74957027,0.70536486,0.5967532851889371,0.4990141391747152,0.09773914601422191,13,3.51,65.28,0.3172690763052198,0.005901498019549259,1.1427595194494475,base,adaptive disabled,1.15,84.1,90,98,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 3.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+0 | QualityRisk:1.15,0,0,0.5,range,0.7126,1.0,15210
ZECUSDT,15212,15260,1782945900,1782990000,LONG,TRAIL,419.69,428.32349221,448.46830737,405.30084632,0.6993838928679431,0.6410496767863757,0.05833421608156738,13,3.16,70.75,0.20557491289198293,0.012414136917437958,1.898535339240646,base,adaptive disabled,1.15,79.3,90,74,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 3.2x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 13 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+0 | RelStrengthRisk:1.15,0,0,0.375,range,0.647,1.0,15210
XRPUSDT,15256,15266,1782985500,1782995400,LONG,TRAIL,1.0727,1.08582544,1.11645148,1.05082426,0.8361414544187733,0.7380693434867547,0.0980721109320186,15,2.44,65.86,0.1982182628062343,0.00775291467888501,2.3409372095488092,base,adaptive disabled,1.0,85.1,90,73,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.4x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0,0,0,0.65,range,0.0274,1.0,15256
ZECUSDT,15259,15262,1782988200,1782991800,LONG,TRAIL,425.13,431.6380298,446.82343267,414.28328367,1.6592269619491264,1.5808382612463765,0.07838870070274997,14,2.88,62.0,0.25862708719851524,0.007951116623960261,1.115921933136946,base,adaptive disabled,1.25,82.7,90,91,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,1,0.6,bear,0.0194,1.0,15259
DOTUSDT,15267,15271,1782995400,1782999900,LONG,TRAIL,0.8495,0.8598142,0.88388068,0.83230966,0.8368352790932232,0.7380007010685888,0.09883457802463431,15,2.62,55.61,0.21119592875317938,0.007716480329106434,1.9141410324529688,base,adaptive disabled,1.15,82.5,90,75,80,80,OVERLAP,bullish,bullish,OB,BOS bullish | Vol 2.6x | FVG | OB | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OVERLAP | Strong1h+0 | QualityRisk:1.15,0,0,0.35,range,0.1047,1.0,15267
ADAUSDT,15312,15318,1783035900,1783042200,LONG,TRAIL,0.1611,0.16304878,0.16759593,0.15785204,1.1553719470264463,1.056171217953428,0.09920072907301831,14,1.67,56.15,0.1868131868131846,0.007831171124857065,1.3887276803447648,base,adaptive disabled,1.15,80.9,90,82,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.7x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+0 | QualityRisk:1.15,0,0,0.325,range,0.2155,1.0,15312
ADAUSDT,15313,15318,1783036800,1783042200,LONG,TRAIL,0.1611,0.16306386,0.16764622,0.15782689,1.1461101498886614,1.0476716617229718,0.09843848816568963,15,2.31,52.7,0.1739130434782636,0.00845997624099829,1.36713216139132,base,adaptive disabled,1.15,80.5,90,80,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15,0,0,0.45,range,0.2139,1.0,15313
SOLUSDT,15320,15392,1783043100,1783108800,LONG,TRAIL,81.34,82.8,83.96755692,80.02622154,1.0601567306456186,0.9363306785728825,0.123826052072736,15,1.56,63.71,0.16083916083915709,0.00454781106752282,1.0471659826631712,base,adaptive disabled,1.15,74.3,90,79,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | Discount | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Discount+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15,0,0,0.525,range,0.8297,1.0,15320
ETHUSDT,15321,15348,1783044000,1783069200,LONG,TRAIL,1704.54,1725.4,1745.87193977,1683.87403012,1.250906763919426,1.085945718306985,0.16496104561244104,16,2.49,59.37,0.1719855595667865,0.007375544628770395,1.8002889636912138,base,adaptive disabled,1.15,84.5,90,70,90,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | MACD_Div | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15,0,1,0.45,bear,0.4389,1.0,15318
DOTUSDT,15328,15356,1783050300,1783076400,LONG,TRAIL,0.8489,0.8668,0.88307997,0.83181001,1.100088453152949,1.0007437490308282,0.09934470412212061,14,2.12,61.09,0.37730870712400516,0.006543303270324853,1.886727653551706,base,adaptive disabled,1.0,82.5,90,90,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.1x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0,0,0,0.55,bull,0.1814,1.0,15327
SUIUSDT,15328,15356,1783050300,1783076400,LONG,TRAIL,0.7393,0.74796433,0.76818111,0.72485944,0.6857748012471473,0.5833826502502326,0.1023921509969147,14,1.54,60.35,0.2923832923832948,0.0072558585246469244,1.6713416622633959,base,adaptive disabled,1.15,80.5,90,95,60,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 1.5x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15,0,0,0.475,range,0.1523,1.0,15327
HYPEUSDT,15335,15356,1783056600,1783076400,LONG,TRAIL,67.413,68.57221013,71.27703377,65.48098312,0.9025537891621915,0.8327686845931256,0.06978510456906596,14,1.78,66.15,0.32262845849802646,0.007251174105233277,1.1561884082918077,base,adaptive disabled,1.25,78.1,90,98,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Engulfing | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.5,bull,0.2526,1.0,15335
XRPUSDT,15339,15367,1783060200,1783086300,LONG,TRAIL,1.1022,1.11438644,1.14282146,1.08188927,0.6107344958753901,0.5022007307177618,0.10853376515762822,13,1.65,67.64,0.2114882506527451,0.00417292397457807,1.3800997655369678,base,adaptive disabled,1.0,75.5,90,85,50,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+0,0,0,0.55,range,0.2511,1.0,15339
ETHUSDT,15348,15354,1783068300,1783074600,LONG,TRAIL,1717.69,1731.71875413,1764.45251376,1694.30874312,0.8786712049539864,0.7317424056327422,0.1469287993212442,15,2.85,56.48,0.24373156342182734,0.007533110501388819,2.208003873214786,base,adaptive disabled,1.15,89.3,90,79,100,80,LONDON,bullish,bullish,OB,BOS bullish | Vol 2.9x | FVG | OB | ChoCH | Session:LONDON | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:LONDON | Strong1h+0 | QualityRisk:1.15,0,0,0.425,bull,0.0654,1.0,15348
SUIUSDT,15348,15354,1783068300,1783074600,LONG,TRAIL,0.7419,0.74724168,0.7597056,0.7329972,0.4062487537050555,0.2395820870383886,0.16666666666666688,15,2.09,48.92,0.15932203389830651,0.007503794338167918,1.7375973766665125,base,adaptive disabled,1.15,89.3,90,79,100,80,LONDON,bullish,bullish,OB,BOS bullish | Vol 2.1x | FVG | OB | ChoCH | Session:LONDON | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:LONDON | Strong1h+0 | QualityRisk:1.15,0,0,0.5,range,0.3707,1.0,15348
ZECUSDT,15348,15356,1783068300,1783076400,LONG,TRAIL,445.91,455.27411,477.1237,430.30315,1.0497042108670191,0.992561353724162,0.05714285714285711,14,2.9,70.16,0.5888990545898136,0.01596781481374518,2.5878788540731383,base,adaptive disabled,1.15,88.5,90,90,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.9x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | RelStrengthRisk:1.15,0,0,0.5,range,0.1519,1.0,15348
BTCUSDT,15350,15356,1783070100,1783076400,LONG,TRAIL,61590.0,62033.448,63068.16,60850.92,0.5566205101108268,0.3899538434441605,0.16666666666666627,15,1.64,52.69,0.2047418738049668,0.0037949073982974993,1.7665452420401708,base,adaptive disabled,1.15,81.3,90,84,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.6x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | QualityRisk:1.15,0,0,0.3,bull,0.0865,1.0,15349
XLMUSDT,15350,15388,1783070100,1783105200,LONG,TRAIL,0.20132,0.20444225,0.21172751,0.19611625,0.4674152997064472,0.3900403297328705,0.07737496997357665,15,3.44,63.72,0.306027820710975,0.012293511473737294,2.32347366971845,base,adaptive disabled,1.15,81.7,90,86,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 3.4x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | RelStrengthRisk:1.15,0,0,0.425,range,0.3959,1.0,15350
XLMUSDT,15351,15388,1783071000,1783105200,LONG,TRAIL,0.20132,0.20447209,0.21182697,0.19606652,0.46251737292008444,0.385874842635397,0.07664253028468741,16,1.53,57.78,0.20116618075801623,0.014138600008757838,2.6334794235133923,base,adaptive disabled,1.25,79.3,90,74,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Engulfing | BullWick | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.35,range,0.3921,1.0,15351
BTCUSDT,15356,15374,1783075500,1783092600,LONG,TRAIL,61860.0,62305.392,63344.64,61117.68,0.4441676436630939,0.2775009769964272,0.16666666666666674,14,1.85,59.81,0.15191893955166996,0.003249848350682544,1.4695966839214234,base,adaptive disabled,1.15,80.1,90,78,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | QualityRisk:1.15,0,0,0.375,bull,0.2586,1.0,15356
ETHUSDT,15356,15396,1783075500,1783112400,LONG,TRAIL,1741.12,1763.46858831,1815.61529435,1703.87235282,0.815531179577788,0.7220423215253042,0.09348885805248373,14,1.89,66.73,0.35281945162958916,0.005637492736069426,1.560713237386531,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+0 | RelStrengthRisk:1.15,0,0,0.425,bull,0.3791,1.0,15356
